id,value
483,8696583.412121719
488,8777778.821480455
494,8463596.23762158
499,7948636.270529654
505,11566033.121822547
506,9174484.934360765
510,6320873.879626063
511,7972942.353702428
512,11599989.254569601
517,8672277.328948945
521,11654859.31968429
522,9595344.2569361
523,9173324.571631541
526,8763742.618012637
531,8672277.328948945
540,10778948.731343057
547,7924330.187356879
555,10484978.176507393
556,7214048.54091192
563,5472929.455460321
564,10249811.805866688
566,4943601.650660058
573,4928876.323684266
574,6625244.061132171
581,7045095.894456031
588,5763587.649896236
590,6447500.263444051
591,6459692.337956753
595,6368596.185124502
596,9080366.881576821
597,7028202.715499542
599,5936872.264564471
600,11253606.06447827
602,5602737.031164605
603,8663495.502800118
606,9404359.45007927
613,8477649.67738774
615,8326850.964723586
620,9581414.124259416
623,5290936.537174858
624,11241413.98996557
628,5113881.86299471
630,5589492.054194569
635,6121787.0450449735
636,8670908.407016404
638,9398790.6748181
662,8816306.101352865
664,8820318.082288679
665,8469547.649663482
670,11773025.214590084
672,8646602.32384363
677,11753280.417427003
680,8844480.931834107
695,7638848.304387327
705,7948206.304743926
713,8437139.538766451
716,11226766.728842407
717,11293607.568989825
720,6300361.631782614
723,6556511.228168251
725,6661541.48147851
731,5611389.452603073
733,5589616.621893388
734,6066988.312559063
738,6945327.840328946
740,5466680.881774584
743,6354724.644799938
747,6143601.059839426
750,6145892.390878612
752,5906137.693827432
753,4820527.18074749
756,8136065.35799436
758,5700686.889686067
768,10096173.354012206
770,8943621.608678825
772,7844098.371189556
773,8165570.380206227
791,8847762.343857415
793,9423585.144159712
794,8246038.192145585
798,5647136.479235202
799,5183358.2256929595
801,6713613.1634566495
804,9399750.300208187
805,8534852.257626384
811,8172640.8815418305
822,5868160.807669231
824,8905644.722520625
827,8586923.939604523
828,8180053.785758116
832,8591803.59135772
837,5620539.065023242
844,8549736.658411074
851,8155747.702585341
852,8575599.535909202
854,11433440.455866441
856,8509857.050945636
860,8591803.59135772
867,7321036.376373372
877,8575599.535909202
880,11409134.372693669
883,8561928.732923776
885,7842636.879015174
889,6227880.115375461
891,4947979.435628958
894,7316594.42965183
897,8227757.317746681
898,7866942.962187948
899,7818330.795842399
904,8450968.271671282
906,8446956.290735468
907,7438299.977631857
910,5041121.543395792
915,6946432.188436981
917,5403780.121564414
919,5855690.629955398
925,4337774.58721346
928,4855964.841491386
940,6982930.346122457
945,5310190.811713511
946,4975137.137008323
951,5378784.914883668
953,9110574.802046321
959,10269301.561953232
961,4486281.968838429
963,6978762.933472019
965,8246284.656890518
971,7302923.626666403
973,7340900.512824604
983,5324603.97327695
985,8278003.644279578
997,4136413.8298605382
998,7813551.625545983
999,7858151.810955717
1004,7691768.711703962
1012,7825743.700058685
1014,8748975.183607748
1021,10173746.226101097
1024,4727994.219295191
1028,5753188.365480922
1034,7365206.595997379
1037,4132323.7830720954
1038,6401291.944851235
1041,4967035.109284066
1043,4309378.457252243
1044,6330848.355443881
1048,5948265.5112603735
1054,6991144.009326895
1058,7824876.029241304
1059,4152617.8853090545
1061,8702915.043235164
1068,7296300.32741487
1070,7332798.485100347
1075,8352028.070845931
1076,8209786.499205042
1078,4959622.20506778
1080,4647132.58757006
1082,6759491.339999972
1084,4091813.6444508047
1085,7340900.512824604
1088,5869361.432940824
1091,6067029.496643829
1094,6328557.024404694
1096,4816236.39661991
1099,5244039.095074068
1101,11103907.692561034
1103,7866253.838679976
1107,8035895.608643837
1108,8021535.682150438
1110,4884360.971452605
1117,8265811.569766876
1119,5721022.176007792
1120,4779509.710478478
1122,7833845.727782943
1130,7381910.589181564
1136,9508328.499622542
1137,7755183.570887296
1139,6245691.73563727
1140,8331044.845100999
1141,5981362.745665379
1144,5401612.269583717
1148,4987329.211521025
1165,7850738.906739431
1168,9761289.699732352
1174,9033469.43947603
1179,5180387.203810552
1187,5662071.389188064
1188,8465492.861307938
1190,3776534.9688999383
1196,8046392.159037422
1197,7503841.725256287
1200,5188489.23153481
1201,8471061.636569105
1203,3830715.910506656
1205,7542060.53283839
1208,7713304.510333466
1212,4682320.415675115
1213,4662026.313438156
1214,5672890.5739669
1217,7956790.7929851515
1224,7455054.426794583
1228,5478024.279524943
1229,7939897.614028663
1239,4468320.381725423
1240,5073776.119037758
1247,5684953.812139032
1259,6577456.758184272
1261,7702911.151570021
1265,5553137.222110376
1268,5079710.294781318
1269,6608326.158186067
1271,9615069.509376235
1274,7950532.894216011
1275,7952011.622688736
1276,5318652.389266036
1277,10786414.130290583
1278,4840190.579859586
1288,7463156.454518841
1291,4673529.264442884
1296,5003574.451054308
1297,4645744.892127644
1302,9065614.805488553
1304,5765790.76030983
1306,7553143.015109807
1307,7386070.79235008
1309,6949773.903696196
1310,7927387.17377246
1314,7927705.539515962
1316,7981096.876157926
1317,6904408.405165201
1323,6709640.537665607
1324,7809163.775154877
1325,4850583.938623032
1326,6661028.3713200595
1331,7018998.538022206
1333,7116398.002829459
1334,7531370.184400123
1335,4632151.455004212
1337,7957262.032206402
1347,5497208.7895206185
1348,4156277.966311772
1354,4583480.696306544
1355,3822613.882782398
1358,5326883.253330862
1362,4967076.293368831
1363,7520734.904212775
1375,7960802.773920966
1377,5445199.115087853
1380,5848784.885417824
1382,4353777.90532284
1391,7500440.801975816
1397,4176723.2311426923
1400,4502285.286947808
1401,7536249.836153319
1405,6574605.1399776805
1408,7528147.8084290605
1409,7536938.959661291
1411,4761286.501540038
1417,7438850.371346067
1420,6477827.433850949
1421,5347048.519227255
1425,7442862.3522818815
1428,3850931.9468909875
1431,8977919.575936772
1436,4629540.836679127
1448,4576129.799635632
1450,4176723.2311426923
1458,7506374.977719376
1459,5906896.581878382
1463,3846919.965955172
1471,6217701.268700814
1473,4811234.162730964
1474,4349536.695940435
1476,5502330.362697717
1482,7536938.959661291
1487,4479139.566504258
1491,5514202.4499338865
1496,4967585.502998275
1497,5287328.95090338
1498,9226527.431765556
1504,4956122.647437982
1507,5020225.708586894
1509,5041049.642397223
1513,7498272.949995118
1518,4645133.134481667
1519,6709640.537665607
1522,4822187.808661814
1532,5178095.872771366
1534,6507702.292284891
1538,5238269.582473762
1542,4323473.081103171
1544,7224170.538971806
1549,4874689.284456669
1558,4545575.142777122
1562,4188485.339869668
1563,7600234.7894523945
1564,5329277.77600019
1565,6697096.563219808
1568,3850580.0469578886
1569,4775491.103900161
1570,7581420.115678794
1573,3931775.456316625
1574,4331944.945049503
1578,7326411.181620847
1580,5771524.198714254
1581,3450542.9473090963
1585,4771479.122964346
1591,4277152.245796809
1598,4256761.077296323
1600,4492106.440273162
1609,7228260.585760249
1614,4528681.963820633
1619,4528681.963820633
1628,7487261.800352478
1630,7621930.254300084
1633,4351627.289640485
1638,4359729.317364743
1651,3450542.9473090963
1652,7392562.898260291
1659,7210257.814562476
1663,7215508.224080143
1667,6325455.5935322335
1668,4761820.300914735
1670,5451301.689723717
1671,5630155.0796531215
1675,4306949.738368756
1678,4344685.624645451
1681,4524591.91703219
1683,7223139.0125831505
1687,5101524.309575769
1689,5044331.054420531
1690,4349335.958601299
1697,5917891.411893997
1700,6884786.517587303
1711,4184395.293081225
1713,4262329.8525574915
1720,4447486.554461896
1723,5819970.04447999
1729,5461202.433197232
1730,4368520.468596974
1735,7906362.502622994
1736,7658505.777847555
1737,3651903.7046620185
1738,7223139.0125831505
1741,5043641.930912558
1747,5217295.681812235
1753,4455588.582186155
1755,4764537.457969311
1764,3693970.6376086622
1766,8244267.795534772
1770,3805979.861548155
1775,7174998.085458852
1776,4351627.289640485
1783,4611598.023075998
1789,7549961.823223512
1794,4761820.300914735
1795,7127583.676731016
1799,5954836.771663543
1802,3858682.0746821472
1805,3448009.694846007
1808,5294541.11778053
1811,7184473.002916977
1812,7895969.143859548
1813,4866587.256732412
1816,7852453.630984191
1817,5196390.521919931
1820,6634813.593888832
1828,4376622.496321232
1837,7737409.856167104
1838,8014192.54247713
1840,7120960.377479482
1841,5508432.937333582
1842,5680102.740844049
1843,7215036.984858892
1845,5278578.983755916
1847,6693006.516431365
1848,4745616.245466217
1853,3836909.2439724626
1855,7914464.530347251
1856,5131399.168009711
1861,5197079.645427904
1864,4965426.976100982
1871,4343525.261916228
1873,4232454.994123548
1874,5777092.973975424
1875,4875378.407964641
1876,4351627.289640485
1877,3504723.8889158135
1885,4653276.346290691
1887,4369781.22343222
1894,4843441.53628886
1896,8059111.093630366
1897,5534295.8148317095
1905,4745616.245466217
1908,3899367.345419592
1909,6024949.698750861
1912,6698256.9259490315
1918,6025638.822258834
1922,5872201.107743489
1923,4765910.3477031775
1926,4866587.256732412
1930,4260773.058232138
1935,4349487.12119526
1949,3927685.409528182
1960,6810700.083475577
1967,8039007.835279347
1968,4685442.535763821
1969,6786394.000302802
1973,7202844.91034619
1974,7604324.836240837
1976,7132459.913290957
1977,4325764.412142358
1978,5540106.5115167815
1982,5388941.354530747
1986,7186640.854897674
1996,4776180.227408133
2002,4327321.20646771
2010,5357241.140651563
2013,7661728.153818617
2014,3502815.194657362
2024,4062822.549243091
2026,6860037.775651488
2027,4792542.006705451
2028,6917441.093229268
2031,3158515.83094064
2033,3862493.318278826
2038,5057353.9179827515
2041,3597681.4070015247
2047,6917441.093229268
2054,4041839.3234981596
2055,4699967.125400475
2057,4767430.2602606695
2059,4458368.299394177
2062,4032258.567301176
2063,4361249.229922235
2074,6033428.477163777
2077,4648646.574475681
2089,4531014.478944586
2092,5455432.920596927
2095,3494713.166933104
2099,4640482.53920605
2108,4546534.768167208
2116,6864049.756587303
2117,5198723.037043884
2120,3203116.016350374
2130,7300105.645359679
2131,3484077.886745756
2133,3995760.4096157
2135,3548894.108539821
2138,3985125.129428352
2139,4730531.10734239
2140,5037059.815745791
2143,3944439.8586909072
2144,3940837.1094309697
2146,4029725.3148380863
2148,6786944.394017011
2153,5076538.427978426
2160,3512474.0167069733
2173,4461691.15682202
2179,4471591.900295535
2180,4699283.359174581
2181,3985125.129428352
2182,6350888.505244634
2183,7258116.778265663
2184,7098507.74834523
2189,4404976.962752213
2190,4803686.496522241
2191,5141591.7894340195
2192,4707385.386898839
2200,4003862.4373399587
2205,3182821.9141134145
2206,4058732.502454648
2207,5075849.304470453
2212,3942961.1302181818
2215,6367092.56069315
2219,4463489.8725712765
2229,5646158.397762502
2232,3608316.6871888726
2238,4133686.607383756
2241,4718339.032829689
2244,3498803.213721547
2247,6009122.393991003
2249,4211481.093462021
2250,3960819.0462555783
2254,4632442.519027166
2255,4054031.3980108607
2262,6892687.807972425
2264,4209313.241481324
2268,7241675.583155619
2269,5303602.770894874
2281,3902450.9915968915
2284,5060334.372529911
2288,6373637.794092055
2296,4279493.533396094
2299,5059645.249021938
2300,7254657.262633073
2302,5075849.304470453
2305,5508232.199994445
2310,6996407.179094191
2325,4439918.326112336
2327,4009431.212601127
2332,7477082.953677832
2333,3942961.1302181818
2343,4365339.276710678
2347,5225196.972197357
2350,7304195.692148123
2356,7514347.6007332755
2359,6276808.511008919
2365,3956631.9332036087
2370,3335493.1392587926
2372,5105464.389513016
2375,4007952.4841284016
2382,4194829.835929436
2383,5389448.514209459
2386,6797579.674204359
2390,4211481.093462021
2398,3186911.960901858
2403,4544685.281930013
2406,4015370.745626766
2411,4366824.944477858
2418,3489328.2962634224
2419,4058732.502454648
2422,4542393.950890826
2429,3626077.536962742
2430,4542545.113484787
2431,4771520.307049112
2434,6886193.345061459
2439,4449819.06958585
2443,4458839.538615428
2445,6288451.280447742
2449,4856727.697343663
2452,3934859.102493924
2456,4459399.825782834
2459,5679902.003504911
2465,4026324.3915576153
2476,3515007.2691700635
2485,4032258.567301176
2488,6864049.756587303
2490,4874488.547117533
2491,4727550.652795231
2492,6916751.969721295
2501,9642723.300732408
2503,4516531.073392698
2506,4474572.354842694
2508,6909339.06550501
2510,6035961.729626866
2513,4972639.142978131
2520,4454278.252605734
2521,6835556.56036256
2525,4634733.850066353
2526,3182470.0141803166
2529,4227484.4115714
2530,3732129.4232084616
2535,3271767.4512633104
2536,6595539.11842687
2540,5695322.446912862
2543,3670535.5773854586
2547,4448867.201193367
2549,6023417.755181067
2558,3892980.041940093
2559,3711835.3209715025
2562,4593096.710936424
2568,6493458.24957736
2570,3732129.4232084616
2571,3551455.852110364
2573,3649552.351640527
2575,3719937.3486957606
2576,3674547.558321274
2577,3708512.4635436595
2578,3621059.1554157827
2581,3926077.276345098
2582,3728728.499927991
2583,4898593.89295117
2584,3537739.7252698345
2586,6045190.585890751
2587,3719147.7437310074
2595,3614435.85616425
2600,3749022.60216495
2603,3728728.499927991
2604,4511901.301577689
2605,3642831.9861254673
2606,3909184.0973886093
2610,4224632.793364809
2613,3888889.99515165
2630,7065132.410739093
2631,3647019.099177437
2632,4563221.852502482
2652,3498123.4152969792
2659,6566453.864957679
2662,4878222.424852216
2665,4058691.538915044
2667,4383875.847283147
2668,4870809.52063593
2672,3360685.0510896873
2674,3687529.237798728
2675,3642831.9861254673
2676,3877017.90791548
2678,3724716.518992176
2685,6619156.078091672
2689,3677264.7153758504
2691,6077598.696787784
2694,4387645.906795059
2695,3671325.182350212
2697,3235094.16146168
2699,4061932.688395982
2700,6479689.6803377755
2701,3206776.097353091
2705,3547214.642727959
2716,9419593.68047113
2718,3638741.9393370245
2721,3638741.9393370245
2733,4148938.79443979
2737,3684206.380370885
2739,7448404.378430573
2748,3881029.888851295
2749,3400034.8269817545
2752,4135777.201083806
2753,5738365.837997243
2755,6517841.69861213
2765,3596753.0722430088
2766,3642831.9861254673
2774,3690751.61376979
2775,3732129.4232084616
2776,4369150.5203073565
2777,3596753.0722430088
2779,3209309.3498161808
2785,4762738.480900286
2786,5544529.620340785
2796,3498123.4152969792
2797,3206776.097353091
2805,4378065.150598076
2807,4409660.658928648
2809,5982753.361093859
2810,3642831.9861254673
2816,3707823.340035687
2817,3729838.092169275
2819,7109809.962010822
2827,6591449.071638426
2833,3715925.3677599453
2835,4737743.274219539
2837,3681960.4625375597
2841,4052962.9898543432
2842,4558397.269000205
2843,4535251.548556655
2851,3687529.237798728
2854,5648938.114970524
2860,3060801.9681912125
2863,6571233.035254095
2869,4098960.6776548284
2874,3610423.875228435
2876,6112715.192264061
2877,4136019.122507709
2878,3698164.517986076
2882,5045773.708697375
2887,6101904.779960559
2889,3732818.546716434
2890,3370159.9685478117
2903,4473924.415419487
2906,3691619.284587171
2910,4706495.52605173
2912,4823701.795567436
2913,3186404.6292541362
2918,4131609.7884333674
2921,3708512.4635436595
2922,4571323.88022674
2925,5566991.574558442
2927,6690709.259740308
2930,6586747.967194639
2936,6085700.7245120425
2937,6525866.360474393
2943,4040159.8576862975
2946,3129690.4351843293
2947,3642831.9861254673
2949,6509739.670887873
2952,3379740.7247447954
2953,3604855.0999672664
2955,3537739.7252698345
2957,6056986.228807323
2960,3712524.444479475
2962,2869021.967035274
2963,3710356.592498777
2969,4733653.227431096
2977,3621059.1554157827
2979,3827988.688029873
2980,4737743.274219539
2992,5004846.516536027
2994,4568790.62776365
3002,3740231.4509327197
3008,5393259.757806137
3009,6481246.474663129
3011,3629161.1831400413
3016,4210513.866752917
3022,4464449.497961363
3023,3712524.444479475
3031,3732129.4232084616
3035,3694152.5370502607
3039,3906892.7663494227
3045,6205614.879188551
3048,3708983.7027649106
3052,6570543.911746122
3055,4645168.392914563
3056,3485931.3407842778
3058,3246438.4669489586
3068,4667630.347132221
3069,4984552.414299067
3070,5363384.899372194
3072,6780695.820331275
3073,4209112.504142187
3074,4883550.200231878
3075,3923096.821797939
3077,4733653.227431096
3080,3681960.4625375597
3091,5490620.748701982
3102,3695631.265522986
3106,3695631.265522986
3116,3925187.4154979885
3123,6264845.99239224
3124,3992090.263190778
3126,4750536.512934389
3130,3927137.2938412065
3137,6249331.060451696
3139,2856400.626727479
3146,4731289.9953933405
3147,4221025.775463124
3152,3722269.8638197137
3160,3834091.2626657384
3166,3063089.1594600626
3168,3737739.3825543965
3170,3601194.84699554
3172,3843929.9985938794
3173,5689247.516252678
3176,5702917.142989398
3177,2953877.4573967266
3197,3584990.7915470237
3200,4251589.757405039
3201,4403649.224904439
3204,6804112.0426569395
3206,4432734.478373629
3210,3424140.1728153923
3219,3381831.3184448453
3220,3315361.2360619004
3229,3382520.4419528176
3232,4794673.784490267
3235,3376951.6666916492
3236,3319373.216997715
3239,2867113.2727768226
3240,2860568.0393779175
3249,3382073.239868748
3257,4321893.5283782985
3260,5482317.983638587
3262,4232534.08374993
3264,2892976.15027495
3267,3403846.0705784326
3268,2913421.415105871
3272,3583192.075797767
3278,4588805.926808845
3286,3675039.3596833637
3290,2575516.1221940927
3291,3324941.9922588835
3292,4569750.253153737
3293,3423030.5805741083
3296,3351956.4600109025
3305,3427120.627362551
3308,3247085.498635245
3309,3259428.7357419077
3315,3360058.4877351606
3319,3365549.897134334
3320,3247085.498635245
3326,4409588.757930078
3330,4279985.887366256
3333,3809785.179492964
3334,5340259.741069482
3337,4246888.652961251
3341,3314610.1050085546
3342,3740272.6350174863
3343,3484313.8825177895
3345,3764336.7967663575
3346,3854385.3649026975
3347,6151242.472136471
3355,3908983.360049472
3358,3385921.365233288
3359,3368160.5154594188
3361,5062466.150314727
3362,4733452.490091959
3364,2834705.16187979
3365,3329032.039047327
3367,6289152.075565014
3369,3933289.443222247
3374,4212923.747738865
3386,3801683.151768706
3389,2859545.13823634
3390,3427120.627362551
3395,3422341.457066136
3403,4052073.1290072342
3410,3410227.448406063
3411,3603486.1780347265
3413,2909180.2057234664
3417,4076805.0381953986
3419,4241319.877700083
3425,2872682.048037991
3426,2872682.048037991
3429,6623893.584857849
3433,3052269.974681228
3436,4588805.926808845
3445,2850909.2173283063
3447,6725207.964337391
3448,4542727.012926386
3454,3381753.95258285
3461,3398724.497401334
3468,3950182.6221787357
3470,3381831.3184448453
3475,2909180.2057234664
3482,3314610.1050085546
3484,3242995.4518468017
3491,5988486.799498282
3492,3325117.1243750383
3496,6244551.89015528
3500,6455813.390981717
3514,2852466.0116536594
3524,7119661.130739162
3526,4215882.826217345
3527,4251589.757405039
3528,3514188.7409517323
3532,4404019.98266891
3534,3921786.492217518
3535,3431132.6082983664
3539,4263092.708409768
3540,3373410.924977085
3555,3505335.5821741284
3563,2856159.6268459726
3569,2569947.3469329244
3572,4239946.987966217
3575,3764336.7967663575
3584,3255187.526359503
3588,4152750.0380364684
3597,4415841.29941714
3598,3387431.7165548005
3601,3337134.066771585
3612,4252699.349646322
3614,3065940.7776666544
3615,2559312.0667455764
3618,3897162.043301242
3625,3345236.094495843
3655,6240539.909219465
3661,2886034.4852799154
3665,3913684.46449326
3666,2834705.16187979
3675,3584990.7915470237
3683,5379388.217481573
3685,5763798.749709643
3688,4152022.440617089
3690,5060404.137072887
3697,3247085.498635245
3710,2949865.476460912
3716,3808306.4510202385
3727,6297943.226797245
3738,2925384.2611719826
3745,3312827.9835988106
3749,5340259.741069482
3754,5151825.594943095
3776,3389933.3461691034
3778,5668953.414015718
3784,3893939.6673301794
3786,3337134.066771585
3788,2888886.103486507
3791,3574300.443108756
3803,3572238.4298669174
3809,4769950.647777435
3811,3394023.3929575467
3817,3461168.1620742385
3820,4570922.405548466
3824,6797658.763830742
3826,3068643.1290126815
3829,2184630.51294719
3831,4439946.645250779
3832,4670793.651305693
3836,5132538.774550645
3845,3941190.7336073685
3846,3098148.1512245503
3848,4037049.99842878
3849,2933285.551557104
3857,2583188.1841326244
3859,3104529.5290521802
3861,3270081.252227599
3867,4095659.97451137
3876,3075343.79412621
3877,2780536.9605497313
3878,3028210.356253386
3883,2993459.2612595013
3885,3080465.367303309
3889,2653429.9475605106
3890,3092337.4545394788
3891,3749652.6538753333
3913,2902037.803389295
3920,4733863.5103988
3922,3492662.37498698
3930,3071787.6405215426
3931,4279096.026519148
3934,5497632.178239995
3941,3735662.563604008
3942,2940757.0481255096
3945,3104529.5290521802
3950,2183229.15033646
3951,3020030.9626671327
3959,5071734.533692395
3960,2229308.0642189193
3962,2187163.76541028
3972,5485440.103727293
3982,3003040.017456485
3984,4028947.970704522
3986,5517523.409004811
3988,3925228.5995827555
3989,4258012.319317435
3990,3605235.319038808
3991,3105218.6525601526
3995,3007130.064244928
3997,5620111.811816616
4000,3605235.319038808
4002,3054360.568381278
4007,3015232.091969186
4010,3508419.2283514272
4012,3966185.9402881153
4013,5148742.829999162
4019,3471601.783380053
4028,2168503.823360669
4032,3261290.1009953683
4035,3098276.987565118
4038,2772434.932825473
4040,4674883.698094136
4042,2921093.477044403
4046,4088370.5493535735
4054,3271190.844468883
4065,4934612.510105744
4073,2277920.230564468
4074,2550780.073235592
4084,3048975.6977115963
4106,3112631.5567764384
4108,2631975.482594328
4109,2237410.0919431774
4110,4769749.910438299
4111,3092337.4545394788
4112,4028947.970704522
4113,2253614.1473916937
4115,5413500.644946027
4119,2997471.2421953166
4123,4102041.3523389995
4129,3073281.780884371
4131,2550702.7073735967
4133,2547928.455029
4138,4086997.6596197067
4143,2684677.6957283197
4146,2684677.6957283197
4151,2528929.876663912
4161,2550780.073235592
4163,2772434.932825473
4166,5902433.87896855
4168,3086768.6792783104
4171,2595380.258645326
4180,3076133.3990909625
4185,3072121.4181551477
4189,3933088.7058831104
4190,5418751.054463694
4191,3112631.5567764384
4197,2587278.2309210678
4201,2561949.2466067155
4208,3108541.509987995
4213,2277920.230564468
4219,4584835.129957796
4221,3945202.7145431833
4226,2571074.175472551
4233,3251709.3447983847
4241,2233320.0451547345
4245,4271683.122302862
4256,2677264.791512034
4261,3085011.2414228995
4262,4099750.021299813
4268,5799465.638900129
4274,5371511.777852011
4278,3007130.064244928
4279,3051508.9501746865
4280,3958083.912563857
4289,3104529.5290521802
4291,3603285.44069559
4294,3665179.8002946153
4301,3933088.7058831104
4308,2693468.84696055
4310,4448048.672975036
4312,3281584.2032323275
4315,3121422.708008669
4321,3428764.0189785324
4325,3177243.0734300404
4326,3080223.445879406
4327,3050348.587445463
4328,3027521.2327454137
4329,2754903.311498193
4341,2631898.1167323324
4343,2760242.8583127717
4349,3508419.2283514272
4350,2571074.175472551
4357,3068031.3713667043
4359,5466202.858080018
4362,5417590.69173447
4364,2553313.3256986816
4366,3000188.399249893
4369,2524995.2615900924
4376,3757754.6815995914
4380,3757194.394432186
4381,3094136.170288735
4383,2237410.0919431774
4388,2664383.5934913605
4395,4671599.314577701
4396,3607297.421631405
4407,2261716.175115952
4414,3010390.914127397
4415,2566984.128684108
4416,4248408.565518743
4419,2542678.0455113337
4425,3112631.5567764384
4427,3953993.865775414
4432,2553313.3256986816
4433,3108541.509987995
4435,3941190.7336073685
4440,4095659.97451137
4441,2606190.670948828
4443,6255737.564056838
4446,4659407.240064999
4454,4189798.589436153
4462,3133938.411892178
4474,3583603.0961046075
4481,5433794.747182986
4484,4973680.214995354
4489,2557477.169219091
4491,2580336.5659260326
4492,3477171.480183618
4505,2652958.7083392595
4510,2956961.103574026
4520,3158321.8609269476
4521,3084235.4268152206
4522,3084235.4268152206
4529,2217115.9897062182
4531,2286022.258288726
4532,2603482.286369584
4557,3137426.0261180485
4561,3298276.6448496794
4562,3376491.5996612567
4564,2366787.701861736
4566,1931712.1725892946
4571,3766468.5745511744
4581,3812547.488433633
4584,5107454.466010939
4585,3030484.27902522
4590,3103461.1208956623
4594,3365863.2587683625
4595,2116868.8744937005
4596,2796540.278659111
4598,3554297.4048947496
4601,3137426.0261180485
4604,4820489.886767337
4605,4601756.889372496
4610,3401548.813887377
4618,2874396.7722827494
4619,3435852.7067971923
4620,1964120.2834863274
4623,4295099.344628527
4628,2717636.200339562
4635,2466737.0134715904
4645,2736548.640367322
4652,3452185.598586276
4654,2269388.2370544835
4655,3766468.5745511744
4656,2937096.7951537827
4657,1903316.0426280773
4661,2310762.6312999013
4662,2758321.471077007
4663,2249172.2006701524
4665,3141438.0070538633
4670,3097947.4138854137
4671,3095095.795678822
4672,3625099.455490041
4675,2746129.3965643058
4676,2245004.788019714
4678,3633201.483214299
4681,2265376.2561186687
4684,2790729.5819740393
4687,2265376.2561186687
4697,4250869.916983264
4705,2963694.2093657437
4707,2939630.0476168725
4714,2379668.8998824097
4715,2777747.902496585
4717,2766423.498801265
4721,2342481.6186889615
4725,3364299.525148555
4726,2774525.526525523
4730,3636181.937761458
4732,2806933.6374225556
4734,2961632.106773147
4735,2709534.1726153037
4741,2795430.686417827
4750,3261011.997794236
4757,2442430.930298816
4760,3297587.521341707
4765,2774525.526525523
4767,2648652.565895058
4769,2619485.6044789637
4770,2738716.49234802
4773,2743277.778357714
4775,1923610.1448650365
4779,2803532.714142085
4783,5273006.189186359
4787,2269388.2370544835
4794,3289485.493617449
4796,3013412.5527593223
4797,2430238.855786115
4801,3297587.521341707
4806,2857441.5857808874
4808,3782672.6299996907
4814,4777651.20082342
4820,3160412.4546269975
4825,2774191.748891918
4828,3255520.5883950633
4840,2235501.397684726
