id,value
1091,3289914.8683286877
1094,3490562.722062305
1096,3062131.9900960764
1099,3032556.9549195566
1101,3663857.191198301
1103,3251823.1492838142
1107,3492412.633373529
1108,3405166.862026481
1110,2620033.0234381566
1117,3350399.2323830267
1119,3173045.736950877
1120,2782896.3394463565
1122,2920031.444424835
1130,3751880.231293985
1136,4021414.4884376833
1137,3235503.1677677575
1139,3455183.512074613
1140,3668018.1655275123
1141,3534322.977594252
1144,2955860.2220266303
1148,2819573.94737132
1165,3020761.6964642936
1168,4008783.9778044075
1174,3589051.685396291
1179,2919886.95990087
1187,3181309.925081191
1188,3491640.6769849216
1190,1911337.2558225726
1196,3327197.9065588107
1197,2523469.884217196
1200,3112097.5637618033
1201,3449872.448667164
1203,2340004.4072141694
1205,3016308.963224891
1208,3090054.60587514
1212,2684968.6894338885
1213,2594162.9901294457
1214,3262908.3734418508
1217,2936799.451034367
1224,2911471.2988551976
1228,2815547.010142302
1229,2816705.0641307803
1239,2600966.3760729358
1240,2581609.398440823
1247,3123001.9869138924
1259,3297894.9244283275
1261,3197597.271008238
1265,2954711.9616594026
1268,2701160.577185613
1269,1923868.1415032244
1271,3794818.0452218456
1274,3121201.877138035
1275,3171918.940615547
1276,2928989.918850792
1277,2977236.019909952
1278,2853775.324129354
1288,2908253.0583389513
1291,2546229.9195377375
1296,2903335.6880446975
1297,2902039.4260600344
1302,3965735.6575149405
1304,3136624.79526991
1306,3120436.131862629
1307,2581957.351381058
1309,2237556.087400309
1310,3336983.796929115
1314,2926977.799889328
1316,3306599.6737500387
1317,3503270.4064615024
1323,2851691.202716448
1324,3381189.6011306737
1325,2926235.3608971164
1326,2396681.965483412
1331,2554224.667828148
1333,2795533.8200790687
1334,3174342.2134578535
1335,2485853.813787087
1337,3279859.474817645
1347,3111884.782640973
1348,2194976.5784729454
1354,2640792.316581118
1355,2327796.505254097
1358,2985400.675027307
1362,2888679.2931311857
1363,2674416.5560734197
1375,3200367.831969277
1377,3063876.8959622304
1380,3057331.672294477
1382,2881526.2962006964
1391,2682412.585222888
1397,2602085.963152394
1400,2667913.1212646673
1401,2905478.0088929404
1405,3509618.807457749
1408,2813832.5133430837
1409,2937145.1407629168
1411,2660580.4534086566
1417,2648742.714165701
1420,3350659.870755416
1421,3132568.628426384
1425,2991748.6886903946
1428,2866301.3728385763
1431,3829230.861275271
1436,2618183.3266492453
1448,2384358.3608766003
1450,2797514.8075295733
1458,2846611.080217015
1459,3128974.788967155
1463,2703298.100214742
1471,3556541.1218780903
1473,2567868.6008341257
1474,2578270.3090311764
1476,3270486.1986927316
1482,2842281.404696814
1487,2688266.1966785686
1491,3217598.589424954
1496,2280999.0698835347
1497,2976271.2347137136
1498,3689364.6979258414
1504,2828754.9787098896
1507,2870830.8922985755
1509,2569889.7933697775
1513,2675527.991077375
1518,2443216.3182732216
1519,2851691.202716448
1522,2673214.403655091
1532,3039637.5269940407
1534,3388399.284710048
1538,2901634.3437510543
1542,2455343.727012143
1544,3089189.1504322486
1549,2833052.163683247
1558,2596201.2585825063
1562,2388867.7211861117
1563,2748062.488556183
1564,2749667.9673840255
1565,2268672.7380344933
1568,2203005.5183214247
1569,2829619.4038700433
1570,2647658.762652195
1573,2197012.228359168
1574,2543556.4323916947
1578,2929775.5060299905
1580,3168624.1003631973
1581,1907998.0899563925
1585,2416043.666957624
1591,1896916.5059901332
1598,2443075.141804057
1600,2772615.2018948495
1609,2917266.2650471954
1614,2555544.465268704
1619,2656109.57357978
1628,2915634.9694361584
1630,3200749.9764675796
1633,2471532.97659758
1638,2367749.627770258
1651,1858555.8422899593
1652,3194655.9742110586
1659,2807275.106960658
1663,2930641.7836390752
1667,2092105.053410296
1668,2774040.7643929706
1670,3005914.9652222376
1671,3132617.8716675807
1675,2300964.264985615
1678,2479748.1987340157
1681,2667393.891928101
1683,2663801.1129293344
1687,2807165.5406546984
1689,2978777.9117068592
1690,2390153.3270685985
1697,3108733.987826243
1700,2773172.2905002665
1711,2661355.714882241
1713,2205878.0691091213
1720,2482100.1616411773
1723,2977037.1658984907
1729,3039686.7702352377
1730,2427050.804076625
1735,3370370.3203055514
1736,3004806.7545627262
1737,2318068.9259217284
1738,2679227.2554056533
1741,3026548.3734266665
1747,3335277.3940741126
1753,2573745.6571910335
1755,2589692.387547887
1764,2330674.5699525713
1766,3376229.821269378
1770,1837263.3323674123
1775,2472414.3058897927
1776,2370967.8682865044
1783,2851669.1498875786
1789,2919837.4768121694
1794,2774040.7643929706
1795,2698539.882331938
1799,3168798.271241729
1802,2294651.0138712814
1805,1584856.8939565734
1808,3028135.318331876
1811,2481621.556833577
1812,3197345.1752267126
1813,2661969.0745436065
1816,3504906.5828256914
1817,2756185.781858437
1820,1763786.2335693592
1828,2698699.001527342
1837,3082010.3744960288
1838,3073701.7774353703
1840,2642185.307783275
1841,3247314.545293185
1842,3134769.7551591527
1843,2587581.7598557966
1845,2991742.137636898
1847,2456021.765895866
1848,2511312.179703474
1853,2348557.095466505
1855,3282013.1139545473
1856,3046035.1712314836
1861,2787852.913728413
1864,2690719.3049200596
1871,2184458.6366705457
1873,1988135.9532536282
1874,2851989.434078477
1875,2705844.1083736555
1876,2370967.8682865044
1877,2226375.3628055686
1885,2514770.156986527
1887,2797262.7117480473
1894,2682322.149957508
1896,3280010.430638182
1897,3122050.686623984
1905,2590749.7732932577
1908,1815004.1036834233
1909,3217552.9998213015
1912,2563962.300097964
1918,3009143.9710647613
1922,3307912.889488671
1923,2602117.879007917
1926,2741406.6681333906
1930,2606078.4144278914
1935,2706457.012443604
1949,2388299.248608348
1960,2803562.7599275485
1967,2920960.742738149
1968,2668679.497810588
1969,2433762.5372118764
1973,2652433.007214675
1974,2576139.6031711297
1976,2055901.0071996844
1977,2496231.726955705
1978,3232881.6409559348
1982,2827619.3283628635
1986,2484568.1585912807
1996,2601846.240249375
2002,2016593.7880471512
2010,2742045.2452646056
2013,3185313.7527766353
2014,1963279.8536071866
2024,2419653.6014487855
2026,1983218.3095825242
2027,2596768.285932362
2028,2592392.4591880296
2031,1776176.8249047655
2033,2290664.8192538284
2038,2961470.2477561114
2041,2086601.4244668123
2047,2592392.4591880296
2054,2556621.06576501
2055,2514334.715016299
2057,2522453.4071064563
2059,2159797.5675469856
2062,2234255.804836782
2063,2398375.0344112185
2074,1944857.6458823504
2077,2579194.9336544815
2089,2421403.613583956
2092,3009329.2673778115
2095,1966498.0941234329
2099,2699431.1726055807
2108,2639362.387569933
2116,2341650.4265835364
2117,2896911.368140652
2120,2062481.4172689938
2130,2570017.2163543683
2131,1646575.1386398599
2133,2134460.444088512
2135,2379739.103038711
2138,1814537.4886049393
2139,2699732.5116283027
2140,2770099.440140592
2143,2199320.6627266947
2144,2316392.7104201326
2146,2021404.4873793842
2148,2016845.6439811725
2153,2977240.2100428464
2160,1654725.003838273
2173,2651139.1121025635
2179,2429408.6140127275
2180,2628440.091492348
2181,1814537.4886049393
2182,1769031.9524672574
2183,2125941.065270327
2184,3070532.78302849
2189,1909055.5349424924
2190,2665078.4295821963
2191,2850940.6324468832
2192,2820650.6953532808
2200,2146668.346048585
2205,2001671.0638879016
2206,2591576.4868338387
2207,3025010.6717626536
2212,2084592.1481357175
2215,1906901.455167301
2219,2337763.1184628713
2229,3148919.3955260077
2232,2406524.379950385
2238,2404184.9781847736
2241,2685146.1653973972
2244,1715137.6151485958
2247,1669921.1592327808
2249,2601781.705477546
2250,1490158.754288937
2254,2430694.219895215
2255,2375778.567618737
2262,2792692.054874939
2264,2453622.679159428
2268,3003243.832787581
2269,3046950.6920817643
2281,1705802.2639762196
2284,2894514.3272542097
2288,2414173.438512246
2296,2416904.0467199422
2299,2841719.680662941
2300,2905462.717362308
2302,2964937.2130369972
2305,2979759.969740823
2310,2568004.2231627977
2325,2424477.3834858504
2327,2010036.381664725
2332,3020337.0500663407
2333,2069166.0056593989
2343,2305889.742615949
2347,2963939.469694427
2350,2352672.8425696464
2356,2856060.9600314638
2359,3146309.8229265427
2365,2039605.6793017138
2370,2192480.553426623
2372,2673080.870597802
2375,1959319.3181872128
2382,2713724.094813452
2383,3036501.496288847
2386,2416206.193054529
2390,2406352.8611003673
2398,1799752.8325794975
2403,2376417.144749952
2406,2070206.4541470157
2411,2522116.168997964
2418,1690504.2217284932
2419,2542134.2391674058
2422,2395602.603532046
2429,2094751.2896652257
2430,2886207.618562938
2431,2445394.2577875056
2434,2521100.039052075
2439,2543388.154333608
2443,2582295.1849200474
2445,3079026.082038247
2449,2687543.2062838394
2452,2172949.354486721
2456,2670324.5708846576
2459,2807141.7208811343
2465,2224994.504634414
2476,2078431.3081491683
2485,2329119.5409028847
2488,2292208.1789171034
2490,2565497.588130885
2491,2706614.973404548
2492,2624736.778431519
2501,2548885.514897352
2503,2536292.604677566
2506,2327662.41617038
2508,2485320.8211618545
2510,2173135.1058160667
2513,2657444.4227034636
2520,2511723.1548328986
2521,2566718.617280311
2525,2471582.2198387766
2526,1308379.8634473993
2529,2356879.5539881643
2530,2010789.0442352986
2535,1458043.5201484638
2536,2306840.529394375
2540,1491440.8674653012
2543,1458132.0780503564
2547,2340056.9306248305
2549,1684980.377200215
2558,2106938.386183888
2559,2034211.2158610853
2562,2674161.684973047
2568,1832816.3910965035
2570,2206217.888612477
2571,2221274.406475108
2573,1589398.170121607
2575,2125856.7114109416
2576,1721700.458985266
2577,1703508.2383422405
2578,1799040.2183420628
2581,2425749.906663506
2582,2134941.4679005444
2583,2673444.6075391686
2584,2052260.2130650533
2586,1832204.5122271436
2587,2053426.539749164
2595,1742685.6437933994
2600,2161735.7160915225
2603,2134941.4679005444
2604,2680154.9749353044
2605,1861125.3875342342
2606,2210791.7836938174
2610,2448674.1938423812
2613,2229419.0239025084
2630,2749909.923726282
2631,1311678.462521457
2632,2520431.0202310192
2652,2340151.473087173
2659,2251597.389849667
2662,2812602.6599172177
2665,1580294.2500389258
2667,2389830.15937136
2668,2733260.16137321
2672,1788246.0224930698
2674,1769905.9402707391
2675,1861125.3875342342
2676,2271675.4221110623
2678,1966236.823031737
2685,2724411.2138298545
2689,1711653.4117960692
2691,2003357.6500493905
2694,2371145.344250013
2695,1586614.9491710262
2697,2201258.8112712316
2699,2199869.4876162317
2700,2510213.894983179
2701,1583316.3500969685
2705,1982029.8704190534
2716,2563346.6562436037
2718,2033048.2729192874
2721,2112485.8665090716
2733,2324071.286850053
2737,1428571.7516926713
2739,3058570.376483127
2748,2434678.6947348956
2749,1935757.7957025624
2752,1922016.0994731383
2753,2193371.947624618
2755,1701724.4165505285
2765,1524103.7316924934
2766,1861125.3875342342
2774,1999855.1861510812
2775,2206217.888612477
2776,2252461.3003320633
2777,1524103.7316924934
2779,1991596.511931545
2785,2899325.0265864427
2786,2746225.9239661004
2796,2160148.771186313
2797,1662753.9436867523
2805,2244208.9276989633
2807,2860696.134058855
2809,2976765.1433443055
2810,1940562.9811240179
2816,1735852.5575857293
2817,2124838.2390834955
2819,2819913.5270271716
2827,2478763.4147794284
2833,1922361.7892016883
2835,2571593.8933456047
2837,1906537.9046545993
2841,2365790.139599235
2842,2311339.0190793965
2843,2366482.3718337445
2851,1759274.729211516
2854,2713843.7911606673
2860,2110345.9508014717
2863,2047330.185221125
2869,1987355.6437210436
2874,1479117.2628584898
2876,1755206.4403114954
2877,2264342.7542550517
2878,2079197.6846950892
2882,2719716.682255659
2887,2278294.1366989594
2889,2057882.3185815935
2890,1797453.2734368534
2903,2450204.9571197387
2906,1552561.5664860166
2910,2600866.581520726
2912,2844383.2260644566
2913,1883112.9695117506
2918,2405103.7099876334
2921,1688082.0958659216
2922,2706940.2518469784
2925,2905753.0559988776
2927,2465743.2844688557
2930,2308386.9839639957
2936,2095003.145599247
2937,2104534.6372298268
2943,2253775.569211455
2946,1226168.358186437
2947,1845699.2450579153
2949,1655500.4094003416
2952,1924389.689987903
2953,1631175.3697186687
2955,1957396.4769989508
2957,2251988.1853970084
2960,1997071.9652005006
2962,1872633.0197868547
2963,2159558.861896625
2969,2664079.1851408742
2977,1799040.2183420628
2979,2121921.3375899717
2980,2672159.0016566813
2992,2756471.8293505274
2994,2399225.198323478
3002,2102434.539785155
3008,2837086.4572942164
3009,2009448.441353333
3011,1906111.8563682379
3016,2592597.208463357
3022,2330707.8276335336
3023,1951650.4768008315
3031,2010789.0442352986
3035,1796265.1688960518
3039,2309414.836065695
3045,3030023.7183226105
3048,2126005.8557153028
3052,2079674.5044646137
3055,2444513.006180204
3056,2240426.16102151
3058,1505082.9610109522
3068,2427975.42869993
3069,2650239.987569765
3070,2733572.212368954
3072,2583062.621926431
3073,2166703.9687429387
3074,2684878.07019185
3075,2397842.091099305
3077,2683443.320005002
3080,1861116.4162549302
3091,2845971.909145795
3102,1910993.6834870288
3106,1816129.9474209263
3116,2205965.7928309515
3123,2008265.850723309
3124,2226620.2072675754
3126,2379792.4011602234
3130,2549534.753503858
3137,1761778.25542747
3139,1540705.8215086856
3146,2380475.3289972655
3147,2333800.8632651265
3152,2067215.4609281688
3160,2133539.961530871
3166,1793056.7218253028
3168,2049494.2673920658
3170,2127716.3037819695
3172,2249539.487638278
3173,2825079.099767803
3176,1666446.4999474108
3177,1466912.2562423563
3197,1979215.5900227027
3200,2344897.330221244
3201,2302307.9022736824
3204,2638214.994743446
3206,2537553.7437192504
3210,1958565.8492760884
3219,1637649.6556534464
3220,1807069.158190542
3229,1589879.193933639
3232,2270572.4598972276
3235,1821374.8943836018
3236,2070637.5391254518
3239,1514673.774522371
3240,1022827.9336537444
3249,1979976.31043536
3257,2225973.178516303
3260,2486771.838043576
3262,2272765.113839876
3264,1389409.91585317
3267,1947197.743561429
3268,1811945.4430089379
3272,2192026.4753513183
3278,2657967.588395522
3286,1944726.651704979
3290,1705520.8337340346
3291,1839141.8386754892
3292,2606962.8867354468
3293,2243535.5160601
3296,1514771.2758640563
3305,1876183.7862978675
3308,1773989.2522938885
3309,2269455.843324341
3315,1590990.6289375941
3319,1765523.3896831754
3320,1853426.8458836721
3326,2457341.7108220756
3330,2432484.7890094407
3333,1918676.9336069585
3334,2633891.4567192895
3337,2309102.1129070017
3341,1892420.0247554192
3342,2277771.727325782
3343,1900000.2596228854
3345,2204680.1869484647
3346,2204981.525971187
3347,1552813.422420038
3355,2022674.8017312388
3358,1481152.912744712
3359,1728057.6128871199
3361,2392253.7917060233
3362,2381098.467112194
3364,1242955.5283890478
3365,1862647.7976676144
3367,2283202.3373728786
3369,2398176.396691884
3374,2242155.3677152703
3386,1732167.7019909993
3389,1360230.0036421209
3390,1876183.7862978675
3395,2111303.2758790473
3403,2146006.0257666805
3410,1756089.3993942812
3411,2108530.844999875
3413,1572700.906952883
3417,2370007.4652834907
3419,2445734.077290862
3425,1378041.8101385105
3426,1472905.546204613
3429,1663183.659520271
3433,1806322.009530746
3436,2758532.6967065986
3445,1331382.783422658
3447,2640448.9683999275
3448,2241508.3389639976
3454,1948814.3807828883
3461,1868033.9210994544
3468,2533696.926071789
3470,1637649.6556534464
3475,1572700.906952883
3482,2072422.726656279
3484,1945912.137678942
3491,2848125.88140086
3492,996131.1868044517
3496,2076335.3385984334
3500,2395318.8975873156
3514,931182.438103888
3524,2987573.4076975724
3526,2485272.6114868578
3527,2424334.923811028
3528,1958867.1882988107
3532,2533900.2164802793
3534,2235254.480430095
3535,2234615.90329888
3539,2391827.9956956385
3540,1851424.289565537
3555,2032010.1529036153
3563,1470175.602577394
3569,1762715.204528111
3572,2412181.07110954
3575,2204680.1869484647
3584,1865634.747843745
3588,2285294.814892154
3597,2252025.8583618356
3598,2031406.3001904865
3601,1774290.5913166108
3612,2319367.9589278763
3614,1780699.6755608693
3615,1522229.842634322
3618,2220316.6348428032
3625,1865936.0868664673
3655,1733329.3640737399
3661,1593053.9823667842
3665,2143608.984880239
3666,1242955.5283890478
3675,1979215.5900227027
3683,2649308.6279163044
3685,1919741.0943480134
3688,2100641.5762126185
3690,2541826.632896031
3697,1758563.1098175696
3710,1187917.7328311275
3716,1883386.0126057651
3727,2311651.228726608
3738,1755991.8980525956
3745,1483927.9621907228
3749,2794530.0237560226
3754,2455751.7349248724
3776,1729295.151203303
3778,2813710.994053144
3784,2039809.6366288941
3786,1774290.5913166108
3788,1656196.537304326
3791,2017319.5970804607
3803,2052664.567340239
3809,2591183.706402885
3811,1557372.2658182497
3817,1870911.0873703533
3820,2171831.100742254
3824,2721962.868362069
3826,1722563.6272956007
3829,1090454.9564662396
3831,2213986.2810593736
3832,2497089.5273654037
3836,1883070.3908055117
3845,2026838.4723121999
3846,1844936.804867487
3848,2232834.5017329752
3849,1674946.5541161925
3857,1519919.4934202696
3859,1688618.7380407853
3861,1870911.9857979282
3867,2414661.266739013
3876,1483179.6191911413
3877,1765306.443783562
3878,953171.4244168773
3883,1442079.6348071033
3885,1626354.892766581
3889,1503444.13670315
3890,1734105.8505355362
3891,1976515.0012877374
3913,1524216.5403904538
3920,2471801.891035568
3922,1349420.2055949774
3930,1561451.9442931637
3931,2228126.8176532052
3934,2485068.9926511804
3941,2065839.1416712445
3942,1158993.2829591208
3945,1669254.603176658
3950,743999.3103356049
3951,1172690.6539964625
3959,1413474.8073415705
3960,1065594.8237010266
3962,1353522.6937404023
3972,2565346.382486378
3982,1584442.1938344717
3984,2061751.4125933351
3986,1810249.3273756308
3988,2091010.3999282978
3989,2118271.1867412264
3990,2178843.857875446
3991,1606057.9989805315
3995,1397093.1659730994
3997,2230046.5743874237
4000,2118770.3991497895
4002,1599019.5687860732
4007,1488738.661522956
4010,1827944.5771303088
4012,2348868.233308064
4013,2145798.9754950083
4019,1776424.8803193509
4028,595999.2402370853
4032,1921900.6880339822
4035,1809702.0654941457
4038,1578797.212167603
4040,2374608.8896467835
4042,1675786.3503616056
4046,2073110.5470286906
4054,1860808.7569808795
4065,2607847.2525320468
4073,1615467.797000165
4074,1303344.8671983534
4084,1323025.6963911336
4106,1940902.8006273743
4108,1181360.3264487013
4109,1157240.319250883
4110,2403066.7244403064
4111,1828969.5866016387
4112,2061751.4125933351
4113,1435395.0464166985
4115,1451737.9697000587
4119,1721074.158218332
4123,2073545.566594356
4129,1677399.7766304868
4131,1419080.747950616
4133,1155063.3464260541
4138,2335551.4935356234
4143,1574736.5568391052
4146,1574736.5568391052
4151,1387847.8637110824
4161,1303344.8671983534
4163,1578797.212167603
4166,1264486.4431803722
4168,1965601.5509854988
4171,1409646.757661722
4180,1566241.0019121422
4185,1302672.6209772322
4189,2030056.712828446
4190,1575104.646378476
4191,1840337.6923162981
4197,1397438.8557016493
4201,1349614.5604980353
4208,1962818.3300349182
4213,1630893.939476484
4219,2474872.658935137
4221,2385270.589313212
4226,1119284.128535834
4233,1715526.6778931487
4241,1344589.3471122554
4245,2088710.8603835413
4256,1419894.4570931222
4261,1811698.8558947784
4262,2242738.3813539594
4268,1144383.1128369928
4274,958219.5709495835
4278,1397093.1659730994
4279,1551303.1563248504
4280,2197149.279032551
4289,1669254.603176658
4291,1935840.0055136154
4294,1985726.9259215305
4301,1935192.9767623434
4308,1603185.448192835
4310,2501060.6209864086
4312,1933268.7937486414
4315,1884212.726146347
4321,1900103.2748753484
4325,1980742.6738460923
4326,1394318.1165270887
4327,1240587.4517850608
4328,1046363.3745363541
4329,1850820.315097589
4341,1507951.1940544615
4343,1753938.3380689025
4349,1812518.43465399
4350,1119284.128535834
4357,1459169.3638859668
4359,1924551.7936802465
4362,1279815.0843150055
4364,1336193.482754891
4366,1600737.2324867137
4369,797688.6151704122
4376,2068160.4968375938
4380,2045905.9418436144
4381,1581368.423932577
4383,1157240.319250883
4388,1547942.308648127
4395,2251046.4311420713
4396,2119970.7928587417
4407,1527040.541966555
4414,1920313.7431287728
4415,1336628.5023205567
4416,2163662.810034911
4419,1111134.2633374205
4425,1940902.8006273743
4427,2334281.8870771583
4432,1336193.482754891
4433,1917396.841635249
4435,2026838.4723121999
4440,2254022.6997022806
4441,871132.918797939
4443,1914473.01070855
4446,2331323.8209772683
4454,2243039.720376682
4462,1758588.0025806914
4474,2187866.16320859
4481,1463106.0754147181
4484,2388625.802167167
4489,2066605.4458412474
4491,1521645.3286254797
4492,1741226.014518035
4505,1144957.970443553
4510,1247420.537992731
4520,1801797.3576906028
4521,1737324.0910517822
4522,1642460.3549856797
4529,1240735.9496023261
4531,1722539.4350263404
4532,1485866.1107352597
4557,1720511.548103914
4561,1741161.2888505282
4562,1881561.5129799568
4564,1587543.2853208063
4566,1085831.6655095788
4571,1818410.9021876731
4581,2140006.415553095
4584,2421939.460063707
4585,1604053.8145654136
4590,1773494.0460873856
4594,1707783.7855367595
4595,1362053.758041635
4596,1586179.12326481
4598,1961423.1085331524
4601,1720511.548103914
4604,2160265.0322150094
4605,2438435.7178301476
4610,1956919.262134419
4618,1666757.8521227294
4619,1778670.5746561303
4620,1436987.5052326855
4623,2128437.0907242373
4628,1588413.0969212917
4635,1507388.5584262984
4645,1062107.1600175812
4652,1926726.826382502
4654,1311443.8557294393
4655,1818410.9021876731
4656,1591522.7659089565
4657,1062255.6578348465
4661,863464.0774115575
4662,1203629.9227995363
4663,849158.3412184978
4665,2003444.0639029508
4670,1612172.5066555706
4671,1609103.4104436855
4672,1962407.3753929168
4675,1189043.5765686308
4676,1427109.6877990954
4678,2054052.8709427733
4681,1032449.3323182106
4684,1490774.3114091782
4687,1032449.3323182106
4697,2249789.522079657
4705,1847273.7937764316
