id,value
677,4079085.356880289
680,3466940.6576661244
695,3262983.6903429353
705,3187656.329886611
713,3034600.794011173
716,3349159.8958827183
717,3516460.5557717695
720,3471148.4815208833
723,3550546.952052784
725,3524242.821503652
731,2930019.8169096773
733,2888850.7378198747
734,3258801.4413340343
738,3402315.895027036
740,3108061.646087503
743,3270252.9745922782
747,3347234.0485141077
750,3269802.812562681
752,3317309.832868496
753,3108222.6207410498
756,3364277.5799640585
758,2982978.5750286262
768,4121802.529573507
770,3703750.537275957
772,3272713.0478630913
773,3368535.179956522
791,3601802.6204308863
793,3904816.413115123
794,3418207.1168248383
798,3226927.963706458
799,2948248.1422260916
801,3556570.923851948
804,3958948.883290942
805,3612741.378814356
811,3362938.405062706
822,3056437.312249856
824,3633550.3476669188
827,3372485.758953193
828,3352443.322108444
832,3411835.813122471
837,3071870.3290047823
844,3378454.2298957175
851,3182792.9503913824
852,3235897.066375054
854,3576641.622256983
856,3365857.645070823
860,3495904.950414609
867,2913280.191061626
877,3382804.7026032354
880,3406991.250539921
883,3219859.3176683206
885,2993503.388257995
889,3155484.660184161
891,2610991.1244769203
894,2571429.9064454427
897,3424428.6757227867
898,3163153.759975056
899,2761014.5176048907
904,3499118.918664746
906,3321681.051084636
907,2944846.452645801
910,2701596.3162150383
915,2466051.435695042
917,2875370.467183994
919,3156335.7884942004
925,2706938.4831483066
928,2600642.4911989616
940,2602782.9811659846
945,3091770.87174889
946,2751320.4523134
951,2817001.3183577834
953,3651623.6505707833
959,2987459.3441834096
961,2574631.583411688
963,2914391.7889822237
965,2996345.755366335
971,2618229.7447839454
973,2772499.071685122
983,2486793.24470919
985,3239570.1814212725
997,2545534.754090376
998,2898926.191711503
999,3123627.566501558
1004,2747649.503175579
1012,2803169.7784201493
1014,3554287.172172665
1021,2960617.1862821784
1024,2850927.7822804293
1028,3170604.946924974
1034,3004987.9423382254
1037,2519514.861536618
1038,3326658.673386138
1041,2694770.328407713
1043,2721014.3540417114
1044,3434227.302174067
1048,3192260.5574176805
1054,3525943.4088664954
1058,3066933.6778122596
1059,2511727.365673569
1061,3618251.052110514
1068,2610636.19583111
1070,2715948.9477794347
1075,3305478.7909393013
1076,2796775.710959349
1078,2684034.7730058795
1080,2537353.8302333215
1082,3589696.110567279
1084,2205345.448485565
1085,2772499.071685122
1088,3140954.7436783155
1091,3201647.1504598195
1094,3364750.9018973135
1096,2904508.464095759
1099,2938865.0749502676
1101,3515058.5846372903
1103,3085920.397948584
1107,3329333.766930558
1108,3214831.1059504505
1110,2586566.620305557
1117,3241069.3022539653
1119,3087478.480944869
1120,2704873.0120901754
1122,2931443.138359172
1130,3716750.5198932234
1136,3868744.5550674507
1137,3107280.4915545895
1139,3346664.6529040113
1140,3477197.8534627208
1141,3329713.8865749035
1144,2843437.8226633323
1148,2749821.331480707
1165,2955796.219705021
1168,3891343.8883503173
1174,3511793.2162577733
1179,2823888.3087695986
1187,3038658.35945346
1188,3291311.0349730747
1190,1984123.2418315148
1196,3162099.4549557036
1197,2574354.022813263
1200,2964507.5699674245
1201,3313637.158710164
1203,2282911.610066683
1205,2903116.1728797005
1208,2970634.3055276796
1212,2617081.893253006
1213,2562030.8901800117
1214,3146855.6509768176
1217,2899473.2029235363
1224,2835564.677745367
1228,2785594.9592744913
1229,2834815.679066969
1239,2533206.107810463
1240,2590004.5876714215
1247,2990556.362316413
1259,3264344.890785127
1261,3075584.5548655586
1265,2914989.6668510744
1268,2646040.860579064
1269,2124135.4322767816
1271,3701140.3153951154
1274,2988428.302077297
1275,3068803.6705527664
1276,2871829.287405709
1277,3038971.542370759
1278,2758328.4437503945
1288,2797857.509192393
1291,2483298.407320847
1296,2765462.8459071484
1297,2786559.342738635
1302,3757404.96863058
1304,3031548.3141362495
1306,2990888.128273857
1307,2631933.995380067
1309,2338553.6114923847
1310,3203863.2715717265
1314,2897730.5732364785
1316,3163380.867099258
1317,3464176.0490227914
1323,2681849.1754706027
1324,3196955.8021756066
1325,2800285.830640697
1326,2436805.7244951418
1331,2543683.3160782354
1333,2684611.9035162963
1334,3033788.1864761934
1335,2462888.9615852963
1337,3123256.0448164167
1347,3013986.175866473
1348,2195008.411440454
1354,2569284.700280834
1355,2289199.985097039
1358,2926083.7877444034
1362,2807057.730187005
1363,2701849.133715066
1375,3076911.0705036465
1377,2962878.982427383
1380,2984500.440626516
1382,2705182.9658041904
1391,2749941.0720888325
1397,2472264.679776479
1400,2594106.7044236674
1401,2831973.3119586287
1405,3440573.5708938898
1408,2775423.188052942
1409,2877787.8804624826
1411,2600419.4362935666
1417,2659625.93099795
1420,3297474.828656096
1421,3004661.0527404854
1425,2899902.297514103
1428,2636288.2243942097
1431,3644038.904992393
1436,2589389.9576351224
1448,2405208.318818829
1450,2650591.1095272787
1458,2797092.6078991825
1459,3084611.0788539834
1463,2542919.4941062382
1471,3396582.7727385946
1473,2545967.6928221537
1474,2478188.4463434964
1476,3102152.9672197336
1482,2783530.5880038217
1487,2631215.2441672976
1491,3086463.7353454237
1496,2378131.0132372444
1497,2865397.126711415
1498,3585860.1935466654
1504,2779828.650161899
1507,2781303.6325797327
1509,2615863.721015174
1513,2677703.9850574527
1518,2434535.779278209
1519,2681849.1754706027
1522,2603192.8407706507
1532,2922550.183077122
1534,3311124.894359446
1538,2833101.9795803064
1542,2420517.289347302
1544,2914576.783788968
1549,2708172.800974087
1558,2489219.9626621967
1562,2337771.93543033
1563,2710849.9184277733
1564,2723529.990219958
1565,2283448.7669487316
1568,2173550.196103603
1569,2726189.563964585
1570,2659989.4421309563
1573,2169958.830316865
1574,2467386.074809255
1578,2795671.664582863
1580,3056797.9591805413
1581,1970452.5223577125
1585,2400421.334557067
1591,2024896.6407878515
1598,2388942.9931313405
1600,2656878.3872273024
1609,2793689.0401145443
1614,2487400.9377416726
1619,2571470.0750338114
1628,2789813.6168179214
1630,3036997.354118052
1633,2432809.081464761
1638,2311032.7756196484
1651,1906191.297822443
1652,3011415.960317528
1659,2724045.3000261663
1663,2809916.4678124343
1667,2160532.5147680975
1668,2657501.4714883314
1670,2876306.61286724
1671,3002929.8922359133
1675,2283340.8400017656
1678,2404691.4392689653
1681,2585754.6249907706
1683,2611264.9563026233
1687,2715428.2041560197
1689,2857328.8774974
1690,2363332.681188007
1697,3054685.868004875
1700,2607141.1770507284
1711,2542728.8163968916
1713,2232942.68711763
1720,2428153.804592368
1723,2976582.897545055
1729,2920819.0225725495
1730,2381977.762615764
1735,3191608.919044753
1736,2888750.5429885183
1737,2214502.663108555
1738,2642683.749825241
1741,2874352.8079295894
1747,3116877.6147408737
1753,2484703.928498055
1755,2552052.8477112977
1764,2217888.178411917
1766,3208923.0221432988
1770,1948848.821313548
1775,2527165.8482839996
1776,2348739.9441726226
1783,2716144.619061147
1789,2844810.5316298977
1794,2657501.4714883314
1795,2615841.59192401
1799,3106503.8535958314
1802,2230100.32000929
1805,1747713.9372717931
1808,2908184.55318594
1811,2474019.559833636
1812,3065582.394862312
1813,2588784.178132357
1816,3270395.4901649356
1817,2696455.793553397
1820,1959529.0683304947
1828,2585435.5227496326
1837,2931171.61963059
1838,3009651.365322389
1840,2608248.042971174
1841,3087303.833692927
1842,3042735.4412231613
1843,2586133.6259195544
1845,2854089.1977250706
1847,2435755.304145773
1848,2481562.724740914
1853,2273000.3782116263
1855,3101251.406722259
1856,2897216.5444436474
1861,2742270.362057251
1864,2605162.5775819113
1871,2197932.5278082746
1873,2072384.9851860981
1874,2837959.1542307884
1875,2628310.371605855
1876,2348739.9441726226
1877,2143564.8046116023
1885,2456465.668735007
1887,2640588.949524032
1894,2625892.7178759873
1896,3160619.5408967426
1897,3007585.169108306
1905,2544401.223676957
1908,1912339.541171499
1909,3140817.5302870227
1912,2490207.678409423
1918,3017190.4061373696
1922,3171806.9084350327
1923,2536613.7278139084
1926,2651622.6770684
1930,2482311.723419312
1935,2585537.946451038
1949,2331151.016502006
1960,2663153.6881794455
1967,2897282.656317871
1968,2611315.3707484473
1969,2399246.024003724
1973,2619052.452165672
1974,2589962.17475335
1976,2238582.629641748
1977,2428458.6087572426
1978,3078728.0300293774
1982,2774526.7719134367
1986,2537370.997876916
1996,2562257.997304214
2002,2116251.073519518
2010,2690597.745788456
2013,3000207.905183588
2014,1930195.812622677
2024,2329100.753756295
2026,2116722.5115994914
2027,2556223.6048642416
2028,2526968.2420297293
2031,1839355.969746316
2033,2229843.923497867
2038,2824351.5286648152
2041,2068319.193414758
2047,2526968.2420297293
2054,2437981.317343672
2055,2426041.5434821015
2057,2456692.775859209
2059,2212554.4980229056
2062,2154148.1887343344
2063,2356787.909646228
2074,1998017.1686340834
2077,2464513.6133282855
2089,2343930.673818738
2092,2899125.064494727
2095,1967902.9811756508
2099,2592723.109005388
2108,2549703.403553973
2116,2388417.6716382625
2117,2794150.458317305
2120,2001218.8456003284
2130,2553199.3098340807
2131,1782871.564642705
2133,2143092.72924467
2135,2235272.555888201
2138,1958061.312711724
2139,2600994.1085040625
2140,2685231.388299682
2143,2181564.7990908544
2144,2255573.6015917105
2146,2057085.6896296935
2148,2145444.2958784914
2153,2821765.9717364768
2160,1737376.9002266824
2173,2553923.932263386
2179,2397575.855792571
2180,2581552.5243420056
2181,1958061.312711724
2182,1914978.7075481764
2183,2285753.339888064
2184,2841644.377579663
2189,2074003.9276314385
2190,2597257.9279156905
2191,2761479.6672424176
2192,2722171.785539831
2200,2136804.3542143144
2205,1944745.1169281076
2206,2449988.4974307176
2207,2838789.902168666
2212,2069769.7252019602
2215,1998082.887436159
2219,2341025.731886884
2229,3022405.013247893
2232,2253350.609947704
2238,2339957.310183307
2241,2571074.4358141376
2244,1784176.738565185
2247,1828366.7969170222
2249,2503068.256574846
2250,1724149.7164593937
2254,2423136.6015502475
2255,2289574.5602827976
2262,2664323.466615682
2264,2364532.41833672
2268,2853478.6624005223
2269,2909730.1871686466
2281,1849857.6046095684
2284,2792734.861217241
2288,2335420.841166146
2296,2375107.5822981624
2299,2725689.6543572918
2300,2771052.4107246883
2302,2816255.8457433404
2305,2909609.5696013942
2310,2510305.78507029
2325,2365847.2169454023
2327,2064873.1854927423
2332,2852585.299621556
2333,2038350.9316793424
2343,2298738.664907848
2347,2817407.0448042285
2350,2402315.498236267
2356,2750153.056995876
2359,3119644.785620393
2365,2054388.6803860755
2370,2105899.5285211396
2372,2618618.891618944
2375,1984497.8170172735
2382,2550065.9688383043
2383,2917430.4070704705
2386,2393314.2113474803
2390,2324741.8268240467
2398,1825280.0988529113
2403,2328549.6290028533
2406,2102301.6293242034
2411,2425988.7066378277
2418,1805904.2334929304
2419,2385727.272895449
2422,2343142.3660182375
2429,2022824.5289987354
2430,2722443.422675973
2431,2430062.324643447
2434,2507526.6578676724
2439,2463009.9704202325
2443,2499175.838851829
2445,3067011.436277267
2449,2572490.032914201
2452,2160127.2375244545
2456,2568516.6692787707
2459,2842507.120706303
2465,2223788.00180797
2476,2044184.6226047403
2485,2248405.481192995
2488,2324156.447102993
2490,2530478.536882554
2491,2610076.719526311
2492,2512573.3789393003
2501,2581490.4010260412
2503,2454279.824125476
2506,2294235.9523116616
2508,2438999.324601424
2510,2126498.4612613423
2513,2595299.6602869155
2520,2480349.8779255096
2521,2484745.039312613
2525,2431077.920960188
2526,1483429.814236727
2529,2331871.046577224
2530,1966501.5122172507
2535,1567808.2777691013
2536,2266733.6929002255
2540,1656101.1652158233
2543,1625557.8831668242
2547,2308772.8265928794
2549,1822355.3451981319
2558,2086319.5504335882
2559,2046012.2441136355
2562,2521574.90186806
2568,2011022.2367390702
2570,2144827.9419680503
2571,2109939.2384324255
2573,1744626.6019207232
2575,2102562.3680193224
2576,1802995.7507469342
2577,1811246.0035906183
2578,1809535.1760724569
2581,2295496.115624147
2582,2070365.3254594845
2583,2606503.7818002207
2584,2030349.2117715625
2586,1947593.5615800726
2587,1994854.6945243375
2595,1801941.6271196208
2600,2093996.6231190534
2603,2070365.3254594845
2604,2525166.2676547985
2605,1882123.0486848766
2606,2136581.2993089193
2610,2383726.14688313
2613,2142946.0695727416
2630,2615498.5445159962
2631,1551884.0847581949
2632,2392436.905349953
2652,2207072.514090884
2659,2234994.9952897765
2662,2698409.148087622
2665,1772001.571990647
2667,2340091.8848296227
2668,2647369.1501750713
2672,1828849.7192664691
2674,1834634.7042866298
2675,1882123.0486848766
2676,2200362.4695569957
2678,1987184.7503380352
2685,2547665.2875081366
2689,1854642.9183646045
2691,1995467.6274520212
2694,2302732.486733754
2695,1721534.4564752558
2697,2063006.9241870022
2699,2168430.4200969515
2700,2426005.460612843
2701,1653080.1859537882
2705,1914364.4243851562
2716,2541001.700005063
2718,2003010.7923592995
2721,2065849.2912953426
2733,2276286.357742003
2737,1641595.6318735573
2739,2912164.59487353
2748,2293731.1998449676
2749,1873422.633811595
2752,1969343.879325591
2753,2098751.870894135
2755,1895694.2518556546
2765,1639884.8043553955
2766,1882123.0486848766
2774,2010353.291016969
2775,2144827.9419680503
2776,2234221.043861156
2777,1639884.8043553955
2779,1928469.1148092286
2785,2733569.4773274167
2786,2730624.8637407226
2796,2060164.8778627026
2797,1715918.684889831
2805,2197225.787875216
2807,2665302.0252169985
2809,2919877.134959137
2810,1944961.5476209195
2816,1796851.1405001897
2817,2075351.5416912958
2819,2680897.6486868532
2827,2387621.436574648
2833,1947658.5568645375
2835,2496873.8987504058
2837,1906565.8730082018
2841,2249968.1096020965
2842,2278548.349738079
2843,2387380.1255150447
2851,1876361.8723965744
2854,2729024.944416648
2860,1945288.0837310909
2863,2128502.1147057824
2869,2021833.4638851061
2874,1624503.7595395108
2876,1843895.3097944632
2877,2206675.2014268953
2878,2061393.2889295202
2882,2647445.5723737823
2887,2165117.9991690824
2889,2043734.8742437223
2890,1775703.430816106
2903,2370896.940753622
2906,1683750.8926888157
2910,2561501.4518804876
2912,2710101.779215642
2913,1851588.7459586533
2918,2280952.68714183
2921,1779827.2100680005
2922,2543244.321714301
2925,2861373.206115799
2927,2363171.4837521603
2930,2257203.5673501194
2936,2052017.7513577084
2937,2142965.4399031578
2943,2211330.478299288
2946,1424319.085096226
2947,1850704.255162259
2949,1869140.1958733588
2952,1881210.1296746437
2953,1727853.7217837004
2955,1936091.9193129018
2957,2161057.4598229104
2960,1987261.145571502
2962,1836740.7097621781
2963,2103658.862878248
2969,2554923.143488786
2977,1809535.1760724569
2979,2045915.3726369964
2980,2580943.0360425445
2992,2643805.891818131
2994,2351924.5301509993
3002,2023051.6361229378
3008,2738847.5808082484
3009,2092567.2870190223
3011,1897504.0935007613
3016,2449049.8497651797
3022,2298367.1432227064
3023,1957265.0776481105
3031,1966501.5122172507
3035,1843650.9788386924
3039,2214012.5352603467
3045,3017458.7259609792
3048,2097867.344419542
3052,2114107.251615354
3055,2375576.5744655584
3056,2124502.4976314385
3058,1606670.1564459899
3068,2368302.9296005536
3069,2557336.095222519
3070,2712851.6138460953
3072,2461944.810374963
3073,2146533.71173447
3074,2616093.3081573998
3075,2232855.49061306
3077,2595227.5859995037
3080,1876569.8050848106
3091,2737688.1988275694
3102,1955446.0527275864
3106,1861188.7602689257
3116,2134825.7819648036
3123,2029810.5373424594
3124,2180205.321207108
3126,2380507.246085317
3130,2397643.676796978
3137,1868267.5655762786
3139,1606527.3089567982
3146,2389525.992845645
3147,2265665.9380647773
3152,2013044.9540443309
3160,2102789.475143525
3166,1769684.3353766443
3168,2038276.5387975888
3170,2004039.735006174
3172,2166080.9759396273
3173,2771242.8009175076
3176,1738959.9362272522
3177,1547849.1832649433
3197,1962662.7232281356
3200,2283522.7116920343
3201,2269557.263976213
3204,2470924.8484326806
3206,2448203.5978148435
3210,1896797.5349597412
3219,1688923.1285677268
3220,1788076.9607356056
3229,1671899.1981355376
3232,2289011.926797718
3235,1838087.6593157703
3236,1965514.8283157153
3239,1529114.4253145922
3240,1223195.2651072235
3249,1926254.4506690307
3257,2193619.644169487
3260,2503443.8108303496
3262,2262582.0066972845
3264,1449395.7607299716
3267,1904585.03082279
3268,1758070.8225886147
3272,2091491.7863124993
3278,2527606.8803869933
3286,1899210.4866934742
3290,1656687.5821979304
3291,1799326.3671354828
3292,2527896.813748339
3293,2132976.2474147715
3296,1622622.7190948555
3305,1833762.07398955
3308,1758136.5413906905
3309,2125750.322049211
3315,1647754.0494779246
3319,1766543.9448981688
3320,1820975.0403267336
3326,2401243.000266335
3330,2300866.546212055
3333,1955673.159851789
3334,2622392.047643385
3337,2270016.410772295
3341,1832764.7193558805
3342,2166757.8314248477
3343,1870187.830398969
3345,2109265.036207127
3346,2117536.035705801
3347,1712944.115047789
3355,2021725.5341534293
3358,1599454.1784159217
3359,1734300.241307003
3361,2387501.1959106354
3362,2345810.0858746353
3364,1397171.222150505
3365,1856765.0532118592
3367,2199460.909059521
3369,2275445.043162629
3374,2209115.8141590906
3386,1804865.7434874412
3389,1463126.309023791
3390,1833762.07398955
3395,2003092.5416187798
3403,2089297.775942753
3410,1769104.550132983
3411,1989446.9979907898
3413,1562496.0085413456
3417,2302653.9958675434
3419,2341947.5794938672
3425,1457183.2565930204
3426,1551440.5490516813
3429,1869367.3029975612
3433,1755744.3363119476
3436,2611676.017679132
3445,1416014.1775032182
3447,2491342.270726652
3448,2222530.1371214697
3454,1879644.1927095428
3461,1879256.7384055723
3468,2371521.360541814
3470,1688923.1285677268
3475,1562496.0085413456
3482,1979672.3555840617
3484,1879024.2850651136
3491,2838523.5862859655
3492,1293072.2612279176
3496,2100436.5321415514
3500,2296164.5157382684
3514,1166645.1412015364
3524,2822571.4033331815
3526,2393648.8562528817
3527,2346361.2106280774
3528,1905068.5344584153
3532,2450640.112562582
3534,2144432.3027483765
3535,2105457.2340283203
3539,2299047.5212915307
3540,1820171.4090932712
3555,1956044.6681090463
3563,1533304.1388121045
3569,1665780.2519834593
3572,2336156.061035161
3575,2109265.036207127
3584,1814686.6652963776
3588,2204306.7251972444
3597,2203796.918608251
3598,1936447.7214371301
3601,1766407.540889365
3612,2257090.1344012283
3614,1780667.734006781
3615,1543587.3343865564
3618,2132584.2675391557
3625,1822957.6647950518
3655,1860160.1656253985
3661,1599604.5482849758
3665,2087882.1788426894
3666,1397171.222150505
3675,1962662.7232281356
3683,2648257.597565936
3685,1917459.288209483
3688,2079242.6862106936
3690,2554525.9812095924
3697,1726717.7478680727
3710,1338992.5221622156
3716,1906716.5848989377
3727,2207568.3090104004
3738,1675596.2563527196
3745,1565338.375649686
3749,2728995.2413608483
3754,2444214.9193641166
3776,1745473.252473414
3778,2779030.2967805564
3784,2021126.9053440858
3786,1766407.540889365
3788,1664540.7968630553
3791,1968961.1570217717
3803,2001424.2073513507
3809,2482541.6313455785
3811,1624585.5087989909
3817,1843035.14560733
3820,2187855.7935312362
3824,2604741.8712147623
3826,1690354.6305761547
3829,1192822.3507031265
3831,2165756.958310388
3832,2380446.2969958223
3836,1795389.6865815395
3845,1975974.4732259843
3846,1757450.7295046605
3848,2149645.6261043902
3849,1648709.4086255347
3857,1484564.064532274
3859,1693693.4848481887
3861,1807944.9317204505
3867,2315342.1294242674
3876,1538645.9089097925
3877,1679698.7867735452
3878,1216882.9469059035
3883,1465003.912670059
3885,1595393.9067404354
3889,1518004.8432556996
3890,1686307.8685835889
3891,1987967.0724743893
3913,1566429.325527435
3920,2436070.24795139
3922,1526107.231202248
3930,1587258.0731538655
3931,2171615.006075329
3934,2527596.961015716
3941,2010690.7092787293
3942,1340848.2053690206
3945,1653389.042337471
3950,953144.7116084595
3951,1351053.8871420326
3959,1520426.5629161533
3960,1163964.1624153226
3962,1393026.8793637212
3972,2591934.580784452
3982,1601929.4050512149
3984,2030257.0032626605
3986,1755560.6099382048
3988,2005948.2550572532
3989,2082003.2030307197
3990,2084758.7838979536
3991,1604946.318382664
3995,1449622.867854174
3997,2118132.5749244774
4000,2062224.7274726285
4002,1626295.8341410735
4007,1506172.9917598611
4010,1799305.4390884545
4012,2222858.206969517
4013,1971328.4333289564
4019,1804478.2205753452
4028,889001.0387499365
4032,1862676.0307056133
4035,1755155.1059376681
4038,1528891.3704091974
4040,2323819.7778566685
4042,1650208.5294582276
4046,2016916.2637995454
4054,1812931.1479522618
4065,2548150.42310255
4073,1503264.9058494447
4074,1406693.9307369338
4084,1464297.086458353
4106,1856846.8024713392
4108,1287614.6341354395
4109,1220514.2863210097
4110,2367685.866190089
4111,1780565.1610422498
4112,2030257.0032626605
4113,1427871.8265910447
4115,1545623.6121012985
4119,1673860.5737727867
4123,2031531.286907052
4129,1696785.9571114571
4131,1419088.5651279506
4133,1289107.3383893338
4138,2273520.312383777
4143,1537446.4274177565
4146,1537446.4274177565
4151,1409338.2795607662
4161,1406693.9307369338
4163,1528891.3704091974
4166,1486825.368684521
4168,1852496.3297638216
4171,1421649.1703627645
4180,1604626.4142948329
4185,1427188.5467147229
4189,2013681.6417789578
4190,1631494.7798875668
4191,1772777.665179201
4197,1427937.5453931205
4201,1372542.1316113484
4208,1829404.1843183544
4213,1534683.6993720627
4219,2399617.915650133
4221,2247669.633264755
4226,1220580.0051230858
4233,1694330.8329110323
4241,1372820.8235180506
4245,2098040.9517374528
4256,1432453.5795572626
4261,1731974.9884128133
4262,2194454.3857498444
4268,1386409.1564454138
4274,1213916.4176200123
4278,1449622.867854174
4279,1592778.3790856118
4280,2143774.0266385046
4289,1653389.042337471
4291,1906010.0263579176
4294,1914335.134997936
4301,1919424.3493202971
4308,1545553.8273686366
4310,2400633.5119668744
4312,1854888.5348425645
4315,1812303.8586526988
4321,1832991.826480083
4325,1916819.078729028
4326,1483738.67062041
4327,1354600.6741023029
4328,1263902.945261484
4329,1746135.6043027071
4341,1509754.4917998733
4343,1687486.282636594
4349,1767886.6455658367
4350,1220580.0051230858
4357,1516657.496866528
4359,1858293.9043196584
4362,1424735.8684268757
4364,1356848.7936133933
4366,1599831.6554091782
4369,1009760.5543162224
4376,2044517.1963800765
4380,1987522.2672119376
4381,1580012.8619245505
4383,1220514.2863210097
4388,1513815.1297581876
4395,2280330.6863604025
4396,2020609.3950019847
4407,1484421.9504967316
4414,1828844.2854492627
4415,1371463.8167209
4416,2177749.557558793
4419,1266074.6695391084
4425,1856846.8024713392
4427,2192938.534279592
4432,1356848.7936133933
4433,1799408.116394963
4435,1975974.4732259843
4440,2208738.9357068036
4441,1069007.6874655273
4443,1935986.2024913772
4446,2344668.3061291385
4454,2202725.3852485185
4462,1720492.0119552182
4474,2087494.6559305931
4481,1537836.1162382497
4484,2422434.480324303
4489,1890052.3080306598
4491,1515307.8340120818
4492,1748445.0614037798
4505,1262803.2078402014
4510,1359691.1607217337
4520,1762259.8184665062
4521,1724015.0371365629
4522,1629757.744677902
4529,1322559.0746427195
4531,1591233.8232777496
4532,1446780.5007458336
4557,1684871.343436497
4561,1750736.5317048915
4562,1841600.3323017703
4564,1526372.9819016985
4566,1136217.5720481158
4571,1819519.3017152774
4581,2030338.7525221407
4584,2438282.4787174216
4585,1620828.469069356
4590,1748344.3266261485
4594,1663139.146512617
4595,1331428.6895228534
4596,1520847.4780347256
4598,1895269.124739828
4601,1684871.343436497
4604,2242810.8667468047
4605,2398708.7811880223
4610,1832001.2104291776
4618,1593456.0973021358
4619,1775396.998262473
4620,1330999.274148246
4623,2075602.1962725525
4628,1541264.9003286972
4635,1444594.6561363034
4645,1182335.042401104
4652,1886201.6225068544
4654,1313721.1584303016
4655,1819519.3017152774
4656,1585614.513178069
4657,1150293.4429415206
4661,1041774.9480963645
4662,1317761.413949567
4663,991764.2495161999
4665,1902613.653527325
4670,1651479.7014464636
4671,1609077.509293709
4672,1912558.8709988305
4675,1287841.7412596422
4676,1397630.3497910996
4678,1969108.9949045172
4681,1104864.4973275738
4684,1481123.410636272
