id,value
1061,14016454.904408107
1068,8684981.919387726
1070,9948054.43078349
1075,12600875.519095885
1076,8443652.06076164
1078,4735686.570903506
1080,4852758.254100468
1082,8570003.219963465
1084,2809656.1761859288
1085,10347778.13047938
1088,7029753.462616973
1091,9132178.796426425
1094,8411728.443571046
1096,6616994.175788958
1099,6412052.899847436
1101,17584818.62917661
1103,11935885.3884744
1107,12739694.33548189
1108,12640580.859010775
1110,4915565.664526025
1117,11611861.190811852
1119,6944807.797967458
1120,5597276.442806391
1122,12229011.370946547
1130,8183967.577798028
1136,14558731.005171398
1137,11881606.654802743
1139,7431314.439811556
1140,13187946.56624667
1141,8224236.270050114
1144,6103949.222825151
1148,5917851.232290078
1165,10817622.139395915
1168,14258360.889728548
1174,14461827.816306287
1179,6484838.550103409
1187,6818473.3613001965
1188,12905097.221447138
1190,2736244.5754160425
1196,12490123.2267492
1197,9086279.193910828
1200,7051919.717439415
1201,12807272.762761224
1203,4472239.473077524
1205,11314489.147988604
1208,11475642.17961641
1212,5547495.085911044
1213,4519347.132079113
1214,7395993.158440084
1217,10454631.67485685
1224,10949034.207464159
1228,5892193.875071783
1229,10025327.507644046
1239,5155760.075580316
1240,4156569.5817401065
1247,7065503.713090783
1259,6782019.357131966
1261,11986062.862494633
1265,8332588.892787062
1268,5304288.909233311
1269,6593934.3621269055
1271,13261074.466625407
1274,11487122.207549693
1275,11160597.194423629
1276,6139170.916243434
1277,15060317.089365026
1278,6151625.881381865
1288,10732907.682839824
1291,4850737.011581628
1296,6472837.3596537905
1297,6119953.637523229
1302,14604043.477268588
1304,6313685.400067296
1306,11781655.766719699
1307,9190717.650824714
1309,7972514.680555605
1310,12082325.343635965
1314,10685656.92523215
1316,12269652.99826475
1317,7901273.26486164
1323,11054796.471089797
1324,12594673.28396376
1325,6373085.507971711
1326,9272304.497234678
1331,9496790.434395267
1333,10596900.460845232
1334,11863240.517974172
1335,4758081.545893773
1337,11784614.067757158
1347,6926441.661138883
1348,3611026.0707902266
1354,5657424.213824507
1355,4637038.615209585
1358,6317435.24927649
1362,5941645.157726094
1363,9618238.126108184
1375,11190177.661940545
1377,8487577.006652031
1380,6508117.195335998
1382,6854461.0284988135
1391,10995306.412867641
1397,5499469.999748845
1400,5472791.671914161
1401,10736501.375186667
1405,7789520.222729942
1408,10336777.675490776
1409,10982208.367327917
1411,5454014.331085246
1417,9585063.966244426
1420,7682865.340445131
1421,7169877.19558342
1425,10885132.79515607
1428,6571755.701380951
1431,13992881.544602895
1436,5153148.770491333
1448,4315149.826959612
1450,6282677.691709185
1458,10815527.800933084
1459,6664218.035850311
1463,6003567.181937372
1471,8417466.33611452
1473,4602425.8607455185
1474,5200941.6571040265
1476,7823245.283627521
1482,10366358.143007692
1487,5284787.116040091
1491,8775665.603894401
1496,2924224.3227886753
1497,6210110.280057887
1498,15028815.13411962
1504,5817542.014160113
1507,6226329.295378747
1509,4562543.946108709
1513,9851281.259409243
1518,3987388.199881757
1519,11054796.471089797
1522,5502087.216699969
1532,6830460.090849569
1534,8001004.28888655
1538,6154126.696845382
1542,6320083.740861431
1544,11763570.280816134
1549,6433298.253411077
1558,5219521.669632338
1562,4854170.207885824
1563,9772785.699765706
1564,5270975.0666600745
1565,8594475.355818877
1568,4175335.9984181207
1569,5606776.526390706
1570,9528113.513039727
1573,3962803.1661406294
1574,4936809.331666942
1578,11072111.873373618
1580,7221684.151020374
1581,2836929.391039956
1585,4863581.059735143
1591,2627014.9007127946
1598,4744917.981217642
1600,5927198.895859668
1609,11427747.993428333
1614,5354740.344247483
1619,5522097.811887597
1628,10960477.895919304
1630,12142582.23583941
1633,4782957.007457854
1638,4399473.015193405
1651,2996637.3791081985
1652,12200343.868573848
1659,10221335.966490354
1663,10896680.222316155
1667,8170744.94263286
1668,5753370.042060841
1670,6181237.253365774
1671,7378670.067833984
1675,4005126.6997736944
1678,4611192.159015226
1681,6966733.188570771
1683,9915094.146619469
1687,6274646.037246788
1689,6621256.976098342
1690,4793863.612923784
1697,8384553.306151662
1700,10846738.242646541
1711,5357349.96291374
1713,3863885.830571389
1720,5002750.334697023
1723,8529117.126861565
1729,7039252.963100133
1730,4531708.24769487
1735,12774509.80689781
1736,11172958.310039386
1737,4934949.282625616
1738,9966421.529111743
1741,6940072.825785044
1747,7696220.067915887
1753,5402474.034392914
1755,4750793.07335666
1764,4708788.89862677
1766,12721463.706897447
1770,1948016.9454985163
1775,8898061.723836701
1776,4615599.53981774
1783,7896710.970923167
1789,11307134.803504253
1794,5753370.042060841
1795,10247198.352558233
1799,6928334.422757275
1802,4575059.698114011
1805,1107680.7840177002
1808,6688929.252900351
1811,9348689.880528744
1812,12385692.712667847
1813,5469051.711887236
1816,13124610.973642278
1817,5748162.221659048
1820,6510084.140953779
1828,5663312.256858827
1837,11651885.010203617
1838,11308821.930512099
1840,9469622.257244004
1841,7408926.311596977
1842,7142931.821814483
1843,9566697.829415852
1845,7013786.8416765295
1847,8981625.025698954
1848,4389399.800841108
1853,4656644.449368483
1855,12442353.197125634
1856,6927499.920968436
1861,5993869.213800297
1864,5307795.201481497
1871,3600025.615801623
1873,2813866.5726619046
1874,5776129.158546168
1875,5549959.561896426
1876,4615599.53981774
1877,3905746.681888938
1885,4707173.469377531
1887,6682307.541882403
1894,5281047.156013166
1896,12314479.512239875
1897,7158876.740594817
1905,4953922.642669059
1908,2312580.98486479
1909,7377680.65540459
1912,9605641.89903248
1918,8167677.895013262
1922,7837710.950062519
1923,5417547.75467304
1926,6033574.553715186
1930,5313106.500661222
1935,5654159.588050472
1949,6139318.852291869
1960,11161210.388473127
1967,10222452.50413042
1968,6906426.593608733
1969,9346189.065065227
1973,9451469.034615489
1974,9436963.412377905
1976,6967354.1200545
1977,4865649.1108198995
1978,7736864.513396753
1982,5816347.016360784
1986,8703349.017715981
1996,4556080.367235941
2002,2851905.598902116
2010,5636528.2442047335
2013,11967540.843054716
2014,2958547.649015939
2024,5044690.792830488
2026,7384303.801742598
2027,7328428.601956915
2028,9914881.23241941
2031,2471438.111037375
2033,4339004.799189511
2038,6946183.412274677
2041,3612436.899576376
2047,9914881.23241941
2054,5067238.998153323
2055,5220104.7213549465
2057,4743906.704534357
2059,3369270.383764024
2062,4262160.002115429
2063,4393009.571867224
2074,7753926.280138003
2077,5353611.12788602
2089,4880687.616621094
2092,6948684.227738194
2095,3174674.173640274
2099,6193472.489992657
2108,5310414.709330022
2116,8735700.013146518
2117,6621840.02782095
2120,4134234.322129029
2130,9783128.932455704
2131,1661552.0912423516
2133,3614937.715039893
2135,4859341.6888094805
2138,2101815.632641971
2139,6002635.512070004
2140,5750677.990802632
2143,3748444.121570967
2144,4402092.52304193
2146,3200089.001905674
2148,7483364.8743803045
2153,7081193.421233599
2160,1909050.6786219978
2173,5155512.530002482
2179,6506491.104711991
2180,5414907.256500043
2181,2101815.632641971
2182,7319874.773035557
2183,8002654.841526343
2184,12113798.85382904
2189,2190089.164491131
2190,5498524.452082384
2191,6177358.661550088
2192,5981988.423836049
2200,3450138.572907834
2205,3830317.1981932917
2206,5380513.080218291
2207,7400009.270920299
2212,3561773.675361354
2215,7343763.96003887
2219,6106767.405016098
2229,7373874.048857689
2232,5125558.981974298
2238,4718843.805948913
2241,5322883.875441689
2244,2274329.0444245213
2247,6554755.1810503295
2249,5087840.253200473
2250,1062352.5216225414
2254,6446184.509749951
2255,4963782.942821298
2262,11058068.748294579
2264,6893321.5878008865
2268,11639546.73466543
2269,6960861.142161537
2281,2127678.0187098496
2284,6449103.489481931
2288,9244035.712316869
2296,4702898.887168581
2299,6600561.871528517
2300,11477054.133401766
2302,8676179.827855786
2305,6437325.425588783
2310,9821400.477593612
2325,4337859.504148775
2327,2736463.8899016944
2332,11414885.11986481
2333,3510446.292869079
2343,4621710.126307374
2347,6341135.189643244
2350,8671748.432679432
2356,10690968.186206039
2359,6998745.272085193
2365,3247822.6920511057
2370,4314229.669007001
2372,5201281.547339225
2375,3062988.9030277566
2382,5898871.159303468
2383,7047029.848940445
2386,9561009.798606178
2390,4304632.561240134
2398,2770264.080909296
2403,4566736.633310845
2406,3041664.913548519
2411,4950116.036122158
2418,1772373.5052402024
2419,5540221.0682865335
2422,4745000.70641689
2429,3859935.4869560213
2430,6785669.747691754
2431,5023934.6414667815
2434,9327152.97684945
2439,5311905.2990309745
2443,5263775.618492279
2445,6239509.724136522
2449,5495620.413780708
2452,3893930.285133528
2456,5333776.603108528
2459,7447501.492741777
2465,3781618.2814347255
2476,3805656.753284369
2485,4878010.226435656
2488,8895408.001214761
2490,5461697.367402883
2491,7775885.991798237
2492,10182369.699613836
2501,13877917.316518506
2503,5046377.659911325
2506,4117390.4006635305
2508,9463830.150231244
2510,8867324.662840033
2513,5670584.089176122
2520,4436972.980619891
2521,9881707.072555652
2525,4991749.879708419
2526,709666.6653342661
2529,6024499.855879435
2530,3496945.0224169577
2535,1410052.992088342
2536,9012566.153843021
2540,6103491.1846621055
2543,1093737.9578651576
2547,5115497.63255167
2549,7022853.77188934
2558,4052488.651775144
2559,4925340.69166869
2562,6044805.327970274
2568,7154543.7142548915
2570,4280152.714377298
2571,4790066.886158509
2573,1564778.9198681046
2575,5325064.391364581
2576,1829283.944948852
2577,2030285.4561348588
2578,2659458.596784964
2581,5332567.600872007
2582,3513951.4601180586
2583,5856625.048122479
2584,3763637.659235306
2586,7275983.955915097
2587,4267638.3684289735
2595,1881882.501470736
2600,4028903.9546143133
2603,3513951.4601180586
2604,6257338.160247765
2605,2796558.695662882
2606,4287413.209338975
2610,5023949.855073858
2613,4548018.927231189
2630,10754734.401703348
2631,611088.5252343174
2632,5507981.529396465
2652,5011927.8369670715
2659,8468033.191829853
2662,8169986.620781705
2665,1192253.7403669506
2667,6839125.579328481
2668,6175276.514463625
2672,2459974.012977613
2674,2609707.023713772
2675,2796558.695662882
2676,4712061.175831552
2678,3394255.6973545915
2685,11146403.326937621
2689,2007080.042392848
2691,8091671.062738322
2694,4390988.329348384
2695,1810259.62432199
2697,4408077.6924212575
2699,4391905.756508996
2700,9612925.557245871
2701,1908837.7644219405
2705,3649742.9740993995
2716,14896449.093185287
2718,3132380.983050684
2721,3696903.824878635
2733,6598054.095796879
2737,831114.3570471848
2739,11892583.069168514
2748,5280249.69527513
2749,3396098.58575119
2752,2785771.1548743355
2753,9266835.448335867
2755,6069690.993654505
2765,1460287.4976972914
2766,2796558.695662882
2774,3244581.56866086
2775,4280152.714377298
2776,4545363.215451116
2777,1460287.4976972914
2779,3754116.456592036
2785,6797286.892485489
2786,7837610.140271725
2796,4280047.527499006
2797,2473360.606249891
2805,4369117.025270831
2807,6551631.193502442
2809,6136642.044951914
2810,3361081.537490833
2816,2297773.923329285
2817,4291059.319843229
2819,11365207.241747394
2827,9348388.441230824
2833,3313347.8473454015
2835,5749574.175444403
2837,3323381.706719912
2841,4506736.65289601
2842,4572847.219800479
2843,6276863.445182122
2851,3726169.592581017
2854,5737835.7724166345
2860,4519935.588856461
2863,7864722.437247623
2869,2911717.582310514
2874,1146336.5143870423
2876,7158717.256815463
2877,4693283.835002636
2878,5239291.674978939
2882,6110269.436470687
2887,9290842.161825994
2889,3793979.3970504827
2890,2910602.169669656
2903,5372118.04447034
2906,1498326.523937502
2910,5329203.387514556
2912,6061916.952549666
2913,3113386.247785794
2918,4789767.037629971
2921,1978958.0736425836
2922,6523555.453412581
2925,6495753.917675293
2927,9718532.798409006
2930,9707216.5162223
2936,8491394.762434212
2937,8137588.288718229
2943,4473490.507763469
2946,263992.96742228046
2947,2745231.313170607
2949,6445525.506347083
2952,2932473.4737472096
2953,1911338.5798854576
2955,3147787.4349150807
2957,9017064.88956628
2960,3490062.2731147446
2962,3219345.2137368256
2963,4194379.997991656
2969,5520873.621004255
2977,2659458.596784964
2979,3884095.817296241
2980,5916931.643084518
2992,6297878.001951493
2994,4845634.228882601
3002,3896668.7221128484
3008,6027767.258055604
3009,7996347.4195159245
3011,3110509.6789731304
3016,5935871.344606701
3022,4254312.280965796
3023,2714504.0607262766
3031,3496945.0224169577
3035,2663052.289131808
3039,5030200.124272971
3045,6741808.207261524
3048,3924790.6908631134
3052,8132210.90444205
3055,4968748.234270196
3056,4216146.115190917
3058,1979131.9623729908
3068,4684377.718476863
3069,5218402.665627288
3070,7434291.623229783
3072,10151430.657968655
3073,4081027.3030292545
3074,5900986.724304185
3075,5213797.299344528
3077,7361567.019767692
3080,2547823.494331444
3091,6295690.525760477
3102,2849722.735341422
3106,2233872.511021196
3116,4679782.564550515
3123,8131997.990241991
3124,4300941.030753792
3126,4184710.0805560034
3130,6114400.634863511
3137,6962407.358671232
3139,3703368.250769227
3146,4506077.44143927
3147,4809218.9456285965
3152,3626168.4892949816
3160,5361797.626521409
3166,2808157.415981171
3168,3886539.601171041
3170,4362809.603260413
3172,4951527.392482358
3173,6200330.543059946
3176,6846337.051234495
3177,1345938.6655801963
3197,5455382.985124344
3200,4411376.670195478
3201,4270162.225224249
3204,10697816.720734837
3206,5546575.496705484
3210,3674996.1813229453
3219,1782608.5146329724
3220,3223768.524412858
3229,1463792.664946271
3232,4657931.813879121
3235,2793317.5722726365
3236,3959314.511496551
3239,1656295.9565436016
3240,-192648.4132421231
3249,3690121.1947612735
3257,3964201.3162053786
3260,4924365.940056395
3262,4452072.668761556
3264,1406246.3855414423
3267,3211371.069318965
3268,3346017.6969923344
3272,4336770.642470614
3278,5973549.571177833
3286,3372525.225945978
3290,3231706.329352582
3291,2629789.6041701855
3292,5617080.195556075
3293,4245618.855386066
3296,1348439.4810437136
3305,3126588.876037924
3308,2935855.3768932023
3309,5156455.915623995
3315,1696835.79824733
3319,2651334.7106090235
3320,3500378.2187211527
3326,5191213.4731912995
3330,5223398.099403074
3333,2886455.970498249
3334,7459545.955452535
3337,4726526.842266551
3341,3601796.3697539107
3342,4999937.983873071
3343,3563185.6291467096
3345,4740089.159512554
3346,4549252.181589902
3347,6129785.799415693
3355,3880335.165158733
3358,1498113.6097374451
3359,2872117.710331689
3361,4836092.408207235
3362,4497945.352503786
3364,673251.3820802621
3365,3077175.0087427236
3367,9331169.089329664
3369,5246863.731886521
3374,4409495.245932705
3386,1870882.0464821323
3389,1626929.0386224738
3390,3126588.876037924
3395,3832554.3956047026
3403,3853951.616574519
3410,2697284.708825119
3411,4184545.530154368
3413,2205693.7849332243
3417,6685353.443147719
3419,5440201.525272692
3425,942621.2735374616
3426,1558471.497857688
3429,6482258.741503909
3433,2846487.84316151
3436,6140907.038817947
3445,856848.5571518191
3447,10783412.862398557
3448,4072755.531384292
3454,3450782.1100008055
3461,2879090.288658279
3468,5727495.281591602
3470,1782608.5146329724
3475,2205693.7849332243
3482,4333676.679221977
3484,3271677.6642810046
3491,8153453.8852003645
3492,-1015457.3832382658
3496,8232895.7200659625
3500,9848850.267169561
3514,-592372.1129380134
3524,12227948.125748087
3526,5430461.0425046645
3527,4975899.512023428
3528,3484159.2034002924
3532,7181058.713132927
3534,4080938.7779313903
3535,4477985.087441843
3539,5358616.774018219
3540,3547461.96615749
3555,4026986.190873405
3563,1583520.195469895
3569,3380858.1705307704
3572,5170612.218144149
3575,4740089.159512554
3584,3335579.0765890935
3588,4469978.415616665
3597,5058294.4674285315
3598,4379762.061811796
3601,2745018.3989705495
3612,5137157.147428373
3614,4373230.258614699
3615,2432258.9299608003
3618,4270786.617675657
3625,3144742.0986664407
3655,6932826.891154317
3661,2017689.229059154
3665,3681215.0782354996
3666,673251.3820802621
3675,5455382.985124344
3683,7262138.136613373
3685,8256257.290670324
3688,3956607.506558275
3690,6944697.199661221
3697,2884527.994400927
3710,559065.2960042274
3716,3264308.366116586
3727,9360749.55684658
3738,3005141.184325006
3745,1494519.9173906017
3749,6350732.866157163
3754,5015398.662463559
3776,2182332.214328863
3778,5736705.431055966
3784,3476204.0846603285
3786,2745018.3989705495
3788,2357918.8972494695
3791,3996083.488706359
3803,3648144.657076682
3809,5812345.2463918235
3811,1846509.9269410614
3817,3534889.061340882
3820,4580353.681396196
3824,10802050.520517996
3826,2680702.2639258816
3829,571074.6941367476
3831,4510306.468119543
3832,5862758.451427415
3836,8450080.171945063
3845,3891778.8536138786
3846,3108503.390134358
3848,4894779.872813388
3849,3049114.2223329297
3857,2466086.58862538
3859,4486437.810896224
3861,2950840.5720754634
3867,5128766.311106026
3876,1841432.1463645513
3877,3509144.51699086
3878,-986089.8299214081
3883,1756930.604008518
3885,2686908.3863609135
3889,1969742.624713665
3890,2530515.6173324217
3891,5159021.491237804
3913,1896863.1249350174
3920,5491552.436496952
3922,816307.2955116802
3930,2444956.450542567
3931,4621940.445573857
3934,6963049.084382398
3941,4008790.215344373
3942,310260.91754119797
3945,2645744.4121327857
3950,-719246.5056127482
3951,282360.0657505337
3959,5987836.5614616275
3960,565697.3098605671
3962,3576493.858094493
3972,6899147.672074309
3982,1830129.2905783462
3984,3930533.3312895456
3986,8630642.27521105
3988,4383993.910030171
3989,4166024.497009238
3990,5096055.471139281
3991,2275601.1799538103
3995,1442979.6206982695
3997,9322934.409869669
4000,6372226.028074769
4002,2261145.725875223
4007,1842703.3203941605
4010,3226233.0003982387
4012,5387984.327335076
4013,9814050.413164796
4019,2904194.4703901857
4028,-1896546.300622867
4032,3485782.9463864993
4035,2887044.0234715217
4038,2493570.592974743
4040,5367228.17597137
4042,2420689.96819689
4046,4145423.241962088
4054,3727948.431800633
4065,7356677.1512687225
4073,2964039.5080359145
4074,874841.2694136878
4084,858845.0574751515
4106,3777348.421296742
4108,443623.5870038066
4109,965421.0095564597
4110,5405267.202211581
4111,3146365.8416526476
4112,3930533.3312895456
4113,2380718.633268468
4115,5926070.558566111
4119,2543803.9735844857
4123,4607030.471040308
4129,2622538.9983907756
4131,1759807.1728211807
4133,418581.51607553195
4138,4826399.094434001
4143,2557470.8802836263
4146,2557470.8802836263
4151,1725361.8389278133
4161,874841.2694136878
4163,2493570.592974743
4166,5231064.413186148
4168,3860040.524658787
4171,1805757.1710372756
4180,1782395.600432915
4185,1046849.6133492216
4189,4107905.3782382132
4190,6601414.814391912
4191,3609990.9536566273
4197,1970556.3131693352
4201,1923785.0591337571
4208,4105521.2291126717
4213,3015366.89052819
4219,5725422.621534137
4221,5243175.065017798
4226,555258.6894573271
4233,2899388.800480995
4241,1352570.679436537
4245,3903400.8961912645
4256,1787603.9484087592
4261,3741483.7727270946
4262,4792944.023718225
4268,4793301.687250045
4274,4305304.455704994
4278,1442979.6206982695
4279,1972243.4401771824
4280,6264431.184574673
4289,2645744.4121327857
4291,3828794.8684664005
4294,3450421.3103317264
4301,3492055.1539179874
4308,2587051.347800541
4310,5693237.859775774
4312,3949408.0583904795
4315,3690898.8036658172
4321,3638529.604910738
4325,3576770.9606060637
4326,1446573.3130451129
4327,909749.5144713041
4328,108284.2321537612
4329,4112644.630476162
4341,2163124.5648639156
4343,3045519.40498688
4349,3174905.6179059637
4350,555258.6894573271
4357,1331344.518244749
4359,8604440.693673883
4362,5590248.271178309
4364,1205031.9601553776
4366,2054422.4642159806
4369,-729685.1260159896
4376,5558745.190933695
4380,3764080.8927018475
4381,2372957.403050665
4383,965421.0095564597
4388,2042518.3857873715
4395,6472551.03737383
4396,3999818.013722143
4407,2780442.3329643584
4414,3736926.5192711917
4415,1666639.1892335974
4416,5777549.105743468
4419,307760.10207768064
4425,3777348.421296742
4427,4708232.690706762
4432,1205031.9601553776
4433,3329963.016724204
4435,3891778.8536138786
4440,6237579.400401399
4441,-377695.1164655299
4443,7991574.21735493
4446,6408649.62506574
4454,4602107.045795572
4462,2952499.8749026065
4474,4714527.502143553
4481,6389695.67057009
4484,6613935.643644603
4489,4745409.777050388
4491,2017476.314859096
4492,2587177.3623360023
4505,588432.849321086
4510,493858.092612755
4520,3048020.220450397
4521,2746642.141956757
4522,2130791.9176365314
4529,1117646.121872704
4531,3415090.5902240807
4532,2154153.488240891
4557,2954222.475221456
4561,4734609.279022855
4562,5583679.21136606
4564,4282722.570046643
4566,965208.0953564025
4571,3345762.928370248
4581,4630706.743843564
4584,5279857.993311206
4585,4505121.302202466
4590,4645241.745291162
4594,2884794.6531455475
4595,2104072.599482036
4596,2721140.8060542233
4598,4104098.771691312
4601,2954222.475221456
4604,5823210.395758446
4605,5272773.222323254
4610,3948278.842029017
4618,2466402.415823481
4619,2867064.096086143
4620,2512775.511647691
4623,4398459.576465171
4628,2806736.947717944
4635,2493357.6787746856
4645,458485.5180830802
4652,3445052.128815089
4654,1290591.762340963
4655,3345762.928370248
4656,2248536.481580479
4657,666382.125484481
4661,-726179.9587670094
4662,1160108.458788949
4663,-295729.0066267876
4665,5530461.861068587
4670,4028923.285381877
4671,2412523.060256074
4672,4234629.154651925
4675,480356.8221606333
4676,2324117.1004490745
4678,4634352.854347816
4681,503718.3927649949
4684,2194480.4157445626
4687,503718.3927649949
4697,4589074.146479098
4705,3269443.5075621074
4707,5202628.263045948
4714,2135787.3514123177
4715,2189615.5493681096
4717,943981.9341646144
4721,1807380.9140234827
4725,3627757.0178022585
4726,1959555.8581807313
4730,3572750.08972712
4732,2942600.4326440697
4734,3801158.1231512944
4735,1791163.0237018277
4741,2611210.553141555
4750,3617832.813918189
4757,1294186.5796870128
4760,3212731.729946118
4765,1395033.0163527802
4767,1048420.391078501
4769,2597850.2259447062
4770,-238182.72722195927
4773,807304.7607828192
4775,514157.0131682358
4779,2959606.8703451706
4783,6745094.625041531
4787,1239264.379848688
4794,3377530.8720781775
4796,2944057.9419581024
4797,1230285.1673789239
4801,3777254.5717740683
4806,2609505.7036007033
4808,4877090.637230096
4814,5000747.483539393
4820,1898155.2613361597
4825,2793139.8535461253
4828,2612006.51906422
4840,18221.976683461573
4844,4512190.017087037
4845,3374991.82663608
4846,2866119.1046718387
4851,3949216.8225957872
4862,4218857.682809543
4864,1743429.333556397
